473.997250756	-362.88	4.34552643531	0.872593782034
750.631024043	-367.99	3.95839613985	0.856936085936
764.938345983	-357.32	3.72155881319	0.856142008988
361.515622728	-368.54	3.89466301495	0.845711547159
572.092756982	-363.44	4.7497473617	0.905296419879
689.633395758	-369.8	4.88427067227	0.730865552058
435.738253607	-368.29	5.48922581062	0.941855549728
748.307131351	-351.22	5.22464352851	0.836197842492
80.7906440718	-367.54	5.19308193658	0.934352185401
1219.16099078	-363.22	3.68631252066	0.646607380456
1358.25725571	-359.53	4.51136343027	0.594931020312
921.086438129	-361.78	5.68594759033	0.688735909343
1452.17975749	-366.52	6.1313049182	0.547784480896
1037.34383165	-365.14	4.7497473617	0.610149128741
1734.59534318	-370.18	9.33557175539	0.444411186815
638.275101224	-355.44	7.87908624144	0.716490508121
881.936198669	-353.48	6.80882515563	0.798621231013
1255.77921088	-358.76	8.46791591834	0.63324419395
795.34997318	-372.24	10.2332008678	0.661748957375
417.318782508	-387.5	11.7347390256	0.916989382252
438.292778986	-377.68	7.48818402552	0.924339110787
579.693998866	-340.75	9.38255828652	0.871464295925
377.513117736	-368.4	10.4709550663	0.797915689003
485.170871663	-353.46	5.16163733712	0.915875544301
219.347347446	-361.78	5.04479930225	0.830470353304
419.514912607	-350.87	4.83160428843	0.939332417761
640.300102081	-375.65	6.64171664557	0.867934668747
733.006761023	-372.455	8.22778220422	0.832290596408
669.075016588	-343.53	5.59536415258	0.816410974413
344.01022754	-371.18	6.44980619864	0.948299524993
33.8570936134	-354.67	8.10817488711	0.9600882174
32.6093624976	-379.46	7.62406715605	0.974285861629
390.244378793	-357.785	10.8907345941	0.849926551743
682.043089087	-382.33	7.56964992586	0.824051795734
866.323374749	-361.34	5.09132595696	0.620859300201
879.37534325	-364.67	4.77938280534	0.808287721659
912.098111859	-354.76	4.62553780657	0.796570829648
1552.25402984	-368.71	5.91949322155	0.53527064987
1232.21539254	-359.69	5.43250402669	0.673565124892
887.013011291	-362.455	6.50196893256	0.81135069781
862.4468766	-367.52	3.76830200488	0.234492467314
276.437454961	-373.12	3.98207232481	0.964662698405
738.292022575	-352.82	4.49026725263	0.645260066367
639.837335237	-355.87	3.89466301495	0.867725361506
677.924791428	-358.81	4.03019850628	0.868901182616
696.759004495	-371.31	4.01203190416	0.879463114125
406.764180865	-373.45	4.25205832509	0.951285964108
842.912134573	-356.2	4.54674608924	0.820797167978
577.207567535	-370.33	5.38413409937	0.895913644639
336.984916277	-361.23	7.39789835021	0.704542153377
659.226746964	-347.44	5.73564294565	0.856989530103
198.358409549	-376.32	7.19121686504	0.968350216392
345.921422152	-377.56	7.46107230899	0.938443520884
232.173231009	-364.28	7.86994917391	0.974021581559
933.128971819	-358.16	5.02164315737	0.479362350426
1207.9732604	-364.46	5.24839022939	0.494077812563
1428.36732329	-368.11	4.77195976513	0.586749844547
868.347840299	-357.62	6.24256357597	0.811229183694
1596.19638321	-371.35	6.27694193059	0.488368020713
481.103548862	-370.21	6.0887108652	0.917088280043
298.97166944	-358.77	6.33726281607	0.958511108472
798.653083554	-355.9	8.28309121041	0.823399785452
575.546699968	-382.73	12.0140084901	0.862246628005
288.787386846	-353.9	12.4290023735	0.950009352654
298.154775813	-365.526234775	4.72763154233	0.910437748704
192.014522122	-367.409474931	5.64390822038	0.988434511325
83.4126273969	-364.794358498	6.02454977571	0.940721665868
533.58450291	-357.992018614	6.46730237425	0.82128946612
249.249206692	-368.252352355	11.2307524236	0.969734958308
