      0.87942297      -2.1770738    0.0489412    0.0508579       3.5839967      -86.332473
      0.60634313      -2.0374332    0.0577020    0.0657163       3.4504570      -97.126718
      0.71226538      -2.1155804    0.0547458    0.0567132       3.3446679      -93.579769
      0.87018054      -2.1711311    0.0479906    0.0498971       3.3057931      -96.609369
      0.54585755      -2.0796184    0.0547458    0.0606873       3.3130273      -94.690352
      0.63334759      -2.2263654    0.0508579    0.0489412       3.3308706      -88.112014
      0.62661318      -2.1419293    0.0518235    0.0508579       3.2359036      -96.770805
      0.64560053      -2.2910970    0.0567132    0.0586941       3.1686994      -92.413622
      0.54140425      -2.0460860    0.0537677    0.0537677       3.2403609      -81.735596
      0.55289446      -2.1509863    0.0567132    0.0557277       3.1108209      -91.328166
      0.67041897      -2.1418042    0.0626915    0.0606873       3.0719785      -95.365911
      0.69807849      -2.2143831    0.0677439    0.0577020       3.1054863      -89.237677
      0.68574725      -1.9932989    0.0586941    0.0557277       3.0455747      -95.712327
      0.68212086      -2.1605847    0.0557277    0.0547458       3.2265234      -79.208953
      0.63703283      -1.7207740    0.0489412    0.0479906       3.1859246      -81.166877
      0.70541457      -2.1381321    0.0489412    0.0508579       3.1026958      -85.352235
      0.50994037      -2.0607646    0.0677439    0.0596892       3.0021231      -96.310832
      0.92151855      -2.1140745    0.0547458    0.0518235       3.2206536      -75.866225
      0.80298356      -2.2249072    0.0657163    0.0586941       3.0657769      -81.210260
      0.68372474      -2.3694856    0.0606873    0.0626915       2.9294911      -91.565840
      0.78790985      -2.2256989    0.0537677    0.0586941       2.9219621      -90.105011
      0.86958175      -2.1162875    0.0547458    0.0508579       3.2237686      -72.411158
      0.95507170      -2.2436940    0.0657163    0.0547458       2.8610160      -103.81214
      0.99175065      -2.2359568    0.0547458    0.0596892       3.1390990      -74.482776
      0.88938519      -2.1414148    0.0547458    0.0547458       2.8692739      -91.345521
      0.92670302      -2.2928450    0.0596892    0.0586941       3.0896674      -76.123925
      0.60934186      -2.1360129    0.0527935    0.0518235       2.8510573      -93.911080
      0.58112808      -2.1752363    0.0557277    0.0537677       2.9190247      -84.722522
      0.55128343      -1.8356234    0.0636974    0.0577020       2.8303832      -105.36138
      0.70902849      -2.0693158    0.0586941    0.0616881       2.9213989      -83.027084
       1.0156643      -2.1663424    0.0518235    0.0470455       2.8578002      -88.222031
      0.73017207      -2.1678299    0.0586941    0.0557277       2.9974678      -77.494437
      0.70274754      -2.0822589    0.0479906    0.0508579       2.8192850      -90.287827
      0.74093781      -1.9212992    0.0508579    0.0498971       2.7888553      -95.431966
