     0.049270842     -0.70717130     0.141001     0.128796    0.0362464       2.2001079      -89.119697
     -0.19327600     -0.52966618     0.159860     0.136077    -0.170348       1.9515608      -92.893452
     0.032776094     -0.58448137     0.147223     0.125208    -0.104235       1.9342672      -88.518308
      0.18861830     -0.66880249     0.121659     0.106827   -0.0521310       1.8745087      -92.205285
      0.11555099     -0.95535300     0.145973     0.131208    -0.307951       1.5594246      -80.199395
    -0.066151934     -0.57061028     0.144725     0.124020    -0.243825       1.4911973      -79.764802
    0.0032650475     -0.67472228     0.128796     0.111284   -0.0573023       1.5755973      -64.738663
      0.23771179     -0.58171157     0.127596     0.101415    -0.218398       1.4472669      -73.575083
      0.17180975     -0.71508948     0.137303     0.112414   0.00549494       1.7464985      -52.538572
      0.19336582     -0.64246736     0.121659     0.105730   -0.0551529       1.6366245      -55.289792
     0.057571273     -0.63770371     0.166261     0.121659     0.113072       1.2667268      -84.185696
    -0.040933623     -0.64139787     0.136077     0.125208   -0.0335455       1.2634449      -103.31102
     -0.14670780     -0.57297719     0.145973     0.126400    -0.129832       1.0490295      -93.601665
    -0.014389353     -0.88526455     0.139765     0.122837   -0.0600803       1.5304584      -45.576955
    -0.043329297     -0.67076018     0.143481     0.119316   -0.0506412      0.96137970      -87.491397
    -0.021166774     -0.67057908     0.136077     0.124020    -0.186105       1.2880555      -48.090225
      0.19942423     -0.94611088     0.142239     0.112414   -0.0353625      0.99250078      -64.836219
      0.36001229     -0.67405989     0.130000     0.109042   -0.0480822       1.1970483      -49.199744
    -0.096086946     -0.72787964     0.149731     0.118152   -0.0884084      0.98166038      -56.878146
      0.27594518     -0.62802065     0.139765     0.128796    -0.153092       1.4920172      -33.715671
      0.49236292     -0.61359921     0.137303     0.127596    -0.150183       1.0896391      -42.970207
      0.15792170     -0.71971087     0.136077     0.125208    -0.100515      0.96881357      -47.021708
      0.16188669     -0.84572996     0.150989     0.125208   -0.0494864       1.6551214      -25.830299
    -0.018748872     -0.82218723     0.139765     0.120485    0.0115240       2.6568191      -16.395981
     0.044515271     -0.65999532     0.180499     0.164977    -0.216513      0.66067754      -76.399107
     -0.15445148     -0.84416799     0.152249     0.131208    -0.139970       1.2517714      -30.932631
      0.14934905     -0.59915829     0.119316     0.105730   -0.0736981       2.1413462      -17.392555
     0.089737815     -0.54443355     0.158586     0.144725    -0.155116      0.73635677      -52.808122
     0.042914229     -0.56033057     0.154777     0.115841    -0.160940       1.3653079      -24.131784
      0.18982987     -0.57483531     0.144725     0.142239    -0.102801      0.56252131      -114.46319
    -0.064380833     -0.79602203     0.150989     0.122837    0.0414843       2.9310716      -11.645650
      0.14515094     -0.74479294     0.147223     0.131208   -0.0909622      0.70909559      -45.754903
      0.26776604     -0.67646763     0.137303     0.131208    -0.130818      0.67257372      -134.96341
      0.20321512     -0.67362536     0.137303     0.109042   -0.0994316       2.1369888      -14.204625
      0.36206370      -1.0042558     0.144725     0.114693   -0.0422417       2.2663231      -12.295031
      0.60326519     -0.50916508     0.138532     0.124020   -0.0803993      0.55629399      -131.57467
      0.17677898     -0.85586630     0.157314     0.124020    -0.135219       2.4866307      -10.905671
     0.084529033     -0.77805039     0.150989     0.124020   -0.0190683       3.0198148      -9.0441475
      0.26359502     -0.81984175     0.188343     0.149731    -0.281662      0.40060281      -79.239474
     0.066165546     -0.79638848     0.134855     0.105730   -0.0912618       2.4390899      -10.434315
      0.63794580     -0.61174056     0.142239     0.121659   -0.0970977      0.50692172      -51.319213
     -0.10149902     -0.31225930     0.175299     0.141001    -0.141578       2.6661626      -7.6544387
     0.032917928     -0.68982708     0.170124     0.133635   -0.0729285       3.2425767      -6.3233268
      0.35114542     -0.91786930     0.204162     0.152249    -0.255435       2.1286685      -173.39943
     0.046172950     -0.86993500     0.154777     0.127596    -0.116630       3.3009618      -5.3892670
     0.070092041     -0.80449219     0.137303     0.127596    0.0367371       2.0338537      -7.9134941
      0.47722067     -0.69255177     0.136077     0.112414   0.00809735      0.35218125      -39.690752
     0.081083401     -0.55643503     0.167547     0.133635    -0.164960       1.3219123      -9.7010560
      0.18363116     -0.47555255     0.184415     0.148476   -0.0324186       2.1905539      -5.5567011
      0.53633702     -0.69470388     0.134855     0.114693    0.0174350      0.63957942      -164.15888
     0.063879025      -1.0415250     0.161137     0.149731    -0.343703      0.96903913      -171.16722
      0.10528350     -0.55618369     0.136077     0.121659    -0.113814       1.7259825      -5.0313803
    -0.018521657     -0.58544147     0.138532     0.126400  -0.00554804      0.57694656      -169.56133
      0.19387148     -0.89927719     0.153512     0.131208   -0.0255668       2.1002281      -2.4995294
      0.12007537     -0.82643351     0.144725     0.121659   -0.0590334       2.7817701      -1.9245323
      0.13160813     -0.86476505     0.142239     0.130000   -0.0367887       2.6247216      -1.9375511
      0.12243293     -0.71303891     0.134855     0.121659   -0.0344176      0.55295147      -173.31431
     0.065979470     -0.68875263     0.149731     0.110160    -0.149489       1.0553781      -177.35873
      0.20693229     -0.78023481     0.150989     0.115841    -0.138805       1.2729259      -2.3130811
      0.27547741     -0.85867897     0.159860     0.136077    0.0857020       1.9870241      -1.0528031
      0.34402616     -0.74372708     0.142239     0.113551   -0.0450683       2.5033225     -0.39642891
      0.22971169     -0.79600227     0.143481     0.115841   -0.0724132       2.7425388     -0.10858227
      0.26545091     -0.57894718     0.125208     0.107931    -0.109819      0.85327549       179.69706
      0.15415862     -0.64707983     0.136077     0.107931   -0.0816706       1.3535372      0.74889475
      0.21551409     -0.99418059     0.124020     0.103557   -0.0138608       3.1438010      0.79066256
     0.051849401     -0.76541594     0.130000     0.100356    0.0298108      0.20718493       164.16079
      0.19222457     -0.71205538     0.168835     0.131208    -0.257315       2.1767420       177.98884
    -0.042418023     -0.89082321     0.122837     0.109042    0.0533421       1.5981757       176.30114
     0.078048407     -0.77688571     0.122837     0.102482   -0.0499584       1.7394029       176.05956
      0.10470898     -0.53254900     0.116994     0.109042   -0.0115702      0.56485646       162.90347
      0.46729673     -0.81392536     0.125208     0.114693    0.0340886       1.8911084       5.7733297
      0.13174703     -0.69840956     0.157314     0.118152     0.172691       1.3964170       172.99482
     0.032795705     -0.70389064     0.162415     0.120485    -0.329019       2.1562722       175.66531
      0.12376126     -0.64489910     0.167547     0.131208    -0.116468       2.1327801       5.6897030
     -0.29853987     -0.65956518     0.153512     0.110160   -0.0139822      0.24569213       127.04143
      0.18762135     -0.79505674     0.162415     0.127596    -0.109462       2.0262148       174.78200
      0.23881482     -0.92027531     0.152249     0.109042    0.0855072      0.29789475       131.38396
      0.31130411     -0.67981769     0.137303     0.111284  -0.00716064       2.4156018       6.4986913
      0.17694728     -0.54289535     0.153512     0.105730    0.0706061      0.30580716       120.28161
      0.32137157     -0.91790971     0.130000     0.102482    -0.104447       2.1670072       8.3577014
      0.11586682     -0.72167994     0.126400    0.0993058   -0.0202413       2.2322958       8.2442545
      0.14029782     -0.69897313     0.174003     0.141001   -0.0327222       1.1436866       15.490782
     0.031917202     -0.75048248     0.138532     0.119316    0.0256096       1.9423676       171.08261
      0.21546526     -0.54644904     0.164977     0.136077     0.146638       2.4457080       9.0809706
     0.063185610     -0.68285197     0.121659     0.107931     0.123219      0.72087933       152.85538
      0.24616440     -0.76097032     0.130000     0.110160    0.0529428       1.5290228       168.08999
   -0.0040255950     -0.54310026     0.132420     0.107931    -0.100575       2.0373458       11.176585
      0.13437804     -0.76867911     0.137303     0.121659    0.0873661       1.7865839       169.41322
     0.093966150     -0.80335076     0.162415     0.119316   -0.0741751       1.1382474       20.113458
      0.11032144     -0.72047724     0.126400     0.107931    0.0733264       1.5038084       166.79578
      0.14435419     -0.67514203     0.124020     0.104640    0.0991345       2.8936545       8.7452006
      0.27465400     -0.98884072     0.133635     0.109042    0.0154448       2.7192237       9.3865184
      0.56647965     -0.85421696     0.152249     0.116994    0.0480293       2.5224054       10.869172
      0.39890179     -0.77219429     0.139765     0.121659    0.0402982       3.2035894       9.0011980
      0.28265414     -0.79751279     0.144725     0.107931   -0.0469576       2.3245849       12.423245
      0.46555853     -0.70095637     0.185723     0.130000   -0.0621698       2.5680689       11.399831
      0.14087870     -0.76252659     0.174003     0.130000    0.0223167      0.44984114       94.673923
      0.27027195     -0.49368489     0.125208     0.107931    0.0619214       1.7326454       16.633412
      0.25690894     -0.77958733     0.125208     0.107931    0.0297513       1.8913658       16.207833
      0.30704113     -0.92022807     0.166261     0.100356    0.0903462       2.3030010       169.32280
      0.49665345     -0.65241566     0.180499     0.128796    -0.309447       3.2443734       10.910348
      0.15784328     -0.70588236     0.130000     0.107931    0.0782611       2.0200238       166.75881
      0.13030112     -0.93903539     0.132420     0.114693    0.0244232       2.4111777       14.655876
      0.18433316     -0.73003394     0.132420     0.119316    0.0200173       1.6387613       162.43310
      0.29700425     -0.59881156     0.134855     0.125208    0.0375664       1.9032873       165.12314
      0.41921790     -0.76088751     0.130000     0.109042    -0.141019       3.0642900       13.964666
     0.096497065     -0.64296244     0.114693     0.110160    0.0265913       2.8292465       16.736726
      0.20568870     -0.76307201     0.130000    0.0982641    0.0354891       3.2902833       14.822882
      0.11525124     -0.78429960     0.154777     0.142239    -0.114519      0.84126746       122.62420
      0.32646353     -0.93799752     0.132420     0.112414   -0.0901673       1.6869301       155.78502
     0.077188752     -0.80428428     0.138532     0.127596     0.131575       2.8244564       18.381982
      0.30213923     -0.50738621     0.124020     0.112414   -0.0186384       1.9253108       158.57529
     0.011719461     -0.76608054     0.136077     0.110160   0.00745642      0.93945761       114.64332
      0.20827232     -0.92527288     0.139765     0.110160   0.00934601       2.2011029       26.312085
      0.31393504     -0.77634960     0.126400     0.107931    -0.151440       2.6582501       23.433329
     -0.15057159     -0.37445786     0.131208     0.114693   -0.0120179       2.9360163       21.567621
      0.31201675     -0.65472951     0.121659     0.110160   -0.0333032       1.0413369       119.27668
      0.39911369     -0.79785136     0.145973     0.120485    0.0777295       2.1790473       156.40495
    0.0017554303     -0.84683686     0.144725     0.120485     0.141827       1.3527418       134.79286
      0.18323125     -0.71474624     0.153512     0.124020    0.0545687       1.2614454       60.077838
     0.070536801     -0.80573297     0.141001     0.118152     0.209492       1.1160385       75.574727
      0.26050844     -0.71345888     0.130000     0.106827   -0.0294516       1.1827453       113.94421
      0.39761615     -0.75396907     0.141001     0.121659    0.0645311       1.1734425       78.085919
      0.45345826     -0.68507069     0.154777     0.130000    0.0483751       1.3420837       68.314062
      0.10439496     -0.94376891     0.122837     0.104640    0.0934233       1.6121434       133.89178
     0.051213180     -0.52219670     0.157314     0.134855    -0.175219       2.7828642       155.88705
      0.13975994     -0.61475545     0.133635     0.116994   0.00534274       1.3898605       79.460629
      0.21102658     -0.75362249     0.150989     0.115841   0.00727868       1.4227551       108.17848
      0.14324963     -0.50009572     0.170124     0.121659    0.0364496       1.6513248       62.402312
      0.41251997      -1.0619954     0.134855     0.114693    -0.128797       2.6700413       151.83692
      0.33824622     -0.77805410     0.105730    0.0962081   -0.0343254       1.5109886       79.300266
      0.61893784     -0.87075925     0.145973     0.121659    -0.122512       2.9014193       153.67151
      0.29840783     -0.76019689     0.159860     0.120485   -0.0701013       1.7946489       70.720917
     0.053646236     -0.67207094     0.162415     0.116994     0.193359       1.8715602       67.043107
      0.26480616     -0.79132013     0.162415     0.122837     0.130065       2.8315540       148.99333
      0.25623067     -0.76948417     0.116994     0.103557   -0.0196409       1.7104522       88.275509
      0.26272409     -0.63155083     0.143481     0.116994  -0.00826172       1.8794602       70.165289
      0.38694054     -0.71108358     0.136077     0.119316   0.00551508       1.7325400       88.607401
      0.35806040     -0.67860229     0.166261     0.133635    -0.171231       1.8599821       106.55358
      0.31629821     -0.84838455     0.125208     0.100356   0.00712034       1.8770512       104.52158
      0.25480278     -0.80724290     0.159860     0.115841     0.137505       2.1419686       66.258618
      0.17169825     -0.80769197     0.130000     0.116994   0.00120937       1.9892534       82.542678
      0.55207388     -0.91117142     0.116994    0.0982641    0.0492735       2.0239065       86.656974
      0.32228879     -0.75170619     0.183108     0.127596    0.0451916       2.2222575       75.526884
      0.41607332     -0.54502177     0.143481     0.113551     0.191445       2.0974260       89.933678
      0.15273906     -0.92620697     0.157314     0.128796     0.178422       2.1794304       87.358335
      0.24693537     -0.58231067     0.147223     0.106827   -0.0955758       2.2977395       78.643791
      0.45005375     -0.84969294     0.125208     0.107931    0.0461096       2.2728578       81.434724
      0.15856181     -0.84752836     0.149731     0.131208    0.0887109       2.2814790       90.988067
      0.19725011     -0.76937955     0.148476     0.127596    0.0736030       2.3845945       80.994959
      0.37290515     -0.78454471     0.132420     0.116994     0.180530       2.3521449       90.153386
      0.21968334     -0.77805949     0.144725     0.130000     0.118842       2.3986274       91.332110
      0.10582132     -0.64609095     0.126400     0.121659     0.202567       2.5073662       90.133131
      0.61497107     -0.88996038     0.131208     0.106827   -0.0196667       2.4917159       101.48361
      0.59015580     -0.75515378     0.162415     0.143481     0.144016       2.5568569       87.164349
      0.52559597      -1.0387003     0.125208     0.110160    0.0387863       2.5489267       93.455708
      0.45680931     -0.91099248     0.188343     0.130000   -0.0693203       2.7403031       77.239565
      0.45065093     -0.93661563     0.159860     0.138532    0.0799454       2.5969123       89.415615
      0.28836804     -0.59122488     0.131208     0.106827    0.0134881       2.5970021       100.77785
      0.62665191     -0.77322310     0.159860     0.119316   -0.0293524       2.6641399       100.16270
      0.20551556     -0.72369188     0.147223     0.127596   -0.0556739       2.6987590       89.973994
      0.17999132     -0.75141702     0.134855     0.116994  -0.00480830       2.7548395       90.651914
      0.50879295     -0.85812846     0.164977     0.131208    0.0544001       2.8214433       84.907942
      0.22539536     -0.83903453     0.171415     0.122837     0.221552       2.9641657       79.849576
      0.50558410     -0.89338943     0.164977     0.137303     0.138127       2.8463378       106.97961
      0.23988543     -0.91625075     0.120485     0.113551  -0.00650274       2.8637053       94.065443
      0.77879689     -0.87021594     0.118152    0.0972315    0.0550710       3.1605535       82.292237
      0.22926674     -0.76691023     0.131208     0.121659    -0.120714       3.0491603       94.172553
     0.062084846     -0.63886724     0.131208     0.113551    0.0972208       3.1233729       89.103337
      0.39213439     -0.86837446     0.220127     0.131208     0.242773       3.3895589       78.064971
      0.29098833     -0.79517848     0.137303     0.122837     0.115981       3.2038830       94.280903
     -0.35135015     -0.65638581     0.166261     0.177896   -0.0893407       4.2261728      -131.90686
      0.14816888     -0.68059086     0.113551     0.110160   -0.0945968       4.1767294      -132.87064
     0.032740800     -0.63465093     0.101415    0.0912414   -0.0261718       3.8710476      -126.01604
     0.080364516     -0.63688625     0.192282     0.127596    -0.116241       3.9468578      -128.52821
     -0.13589565     -0.77210406     0.122837     0.109042    -0.126342       4.1521926      -136.84260
      0.13007073     -0.75171436     0.133635     0.101415  -0.00256166       4.2885408      -139.84423
      0.10242190     -0.64002944     0.176597     0.133635   -0.0287148       3.8966050      -133.05250
      0.37363136      -1.2984542    0.0822010    0.0782304   -0.0638031       4.1830381      -138.87849
      0.27110033      -1.0132194    0.0893311    0.0847717   -0.0728668       4.0552987      -137.08881
    -0.051746645     -0.70428689     0.176597     0.149731    -0.332786       3.8212448      -132.75802
     -0.39698580     -0.91294436     0.141001     0.115841    -0.197524       3.8599158      -133.96513
      0.14812184     -0.56717373     0.158586     0.156045    0.0109627       3.6708046      -130.93745
    -0.087052388     -0.63094109     0.106827    0.0993058    -0.110230       3.4457035      -123.91668
     0.020369315     -0.80528214     0.137303     0.115841    -0.274931       3.8017228      -134.65888
      0.19017404     -0.82190723     0.180499     0.139765     0.120821       3.5179135      -127.38982
     -0.44784007     -0.48615848     0.245633     0.212129    -0.158425       3.8546270      -136.59209
    -0.079372256     -0.74947224     0.125208     0.114693    -0.193731       3.3076785      -121.96013
     -0.11958084     -0.67191310     0.126400     0.110160   -0.0744467       3.3522339      -123.84654
    -0.095287842     -0.71969616     0.141001     0.121659    0.0372667       3.4087076      -125.95083
      0.16946361     -0.80648526     0.150989     0.118152   -0.0412911       3.4547066      -128.24626
      0.14012689     -0.82870265     0.118152     0.111284    -0.102425       3.3034679      -123.18549
      0.17638078     -0.97558932     0.133635     0.106827    -0.287256       3.6782895      -136.46466
      0.12457862     -0.92710579     0.128796     0.105730    -0.292509       3.7878907      -139.62486
     -0.14829275     -0.60285068     0.136077     0.112414   -0.0464348       3.3432185      -130.94901
     -0.38758541     -0.67959544     0.163695     0.134855    -0.308150       3.6380027      -138.02067
     0.050446622     -0.56381327    0.0993058    0.0931968   -0.0273998       2.9219692      -115.51658
    -0.034669563     -0.47887240     0.171415     0.124020   -0.0746612       3.8885457      -143.70288
      0.23366853     -0.89773507     0.147223     0.110160   -0.0625877       3.7463175      -141.94186
      0.18736748     -0.72395937     0.133635     0.116994   -0.0678600       3.3306466      -135.20685
