    RA(°)      Dec      Pos      Distance(kpc)  
      20.0154     -73.1599       95.471655       2.1505995
      20.0587     -72.3567       75.113610       2.3312110
      20.0700     -73.1285       94.646753       2.1676877
      20.0838     -72.2609       73.015760       2.3761339
      20.1042     -73.3038       99.319931       2.1773568
      20.1171     -72.5006       78.643590       2.2977398
      20.1464     -72.6131       81.434411       2.2728421
      20.2106     -72.6596       82.703127       2.2792906
      20.2306     -72.8415       87.286231       2.2462571
      20.2367     -73.2571       98.061059       2.2145810
      20.2431     -72.2636       73.549540       2.4198845
      20.2605     -73.5512       105.66611       2.2454366
      20.2778     -72.5965       81.301897       2.3156041
      20.2790     -72.5689       80.643125       2.3237622
      20.2886     -72.2898       74.256875       2.4222217
      20.3004     -73.2193       97.075918       2.2329529
      20.3064     -72.2606       73.669548       2.4389275
      20.3173     -72.3756       76.246403       2.3978725
      20.3904     -73.2627       98.190359       2.2594024
      20.3975     -72.8738       88.307293       2.2898850
      20.4016     -72.3276       75.401233       2.4396945
      20.4179     -72.9797       90.987602       2.2814521
      20.4482     -73.0376       92.471609       2.2845706
      20.4545     -72.7124       84.424636       2.3378406
      20.4556     -72.9113       89.308361       2.3012937
      20.4640     -72.6056       81.892682       2.3672512
      20.4851     -72.5654       80.994348       2.3845628
      20.5007     -73.0635       93.154963       2.2978559
      20.5093     -73.5448       105.25189       2.3150139
      20.5106     -72.2720       74.492007       2.4921160
      20.5142     -72.3154       75.435975       2.4763386
      20.5288     -73.2458       97.751586       2.2995249
      20.5354     -72.5144       79.922739       2.4142438
      20.5453     -73.3765       101.03050       2.3086257
      20.6100     -72.7026       84.446605       2.3855860
      20.6410     -72.9381       90.152944       2.3521250
      20.6430     -72.0409       70.154119       2.6287140
      20.6566     -72.7674       86.053533       2.3852410
      20.6823     -73.5006       104.01587       2.3587358
      20.6877     -72.8082       87.069880       2.3864178
      20.7057     -73.5618       105.48305       2.3730023
      20.7134     -73.2204       97.124276       2.3533967
      20.7449     -72.4314       78.535331       2.5011801
      20.7790     -72.7437       85.673757       2.4260381
      20.7848     -72.5111       80.379801       2.4874656
      20.8169     -72.9806       91.332256       2.3986131
      20.8555     -73.3018       99.103622       2.3952763
      20.8568     -72.2959       75.914961       2.5812671
      20.8600     -72.6812       84.355867       2.4636990
      20.8613     -73.1780       96.110023       2.3974542
      20.8792     -72.5098       80.546565       2.5152281
      20.9133     -72.6071       82.772807       2.4977100
      20.9341     -72.3953       78.192340       2.5677756
      20.9615     -72.3747       77.820038       2.5827165
      21.0016     -72.2470       75.281139       2.6412489
      21.0240     -72.4186       78.888357       2.5858769
      21.1457     -73.6266       106.58743       2.5065697
      21.1499     -72.6566       84.275134       2.5543336
      21.1593     -72.9167       90.133629       2.5073551
      21.1742     -73.4061       101.48396       2.4917201
      21.2319     -72.8382       88.430715       2.5409103
      21.2504     -72.7806       87.164823       2.5568446
      21.2519     -72.8492       88.698290       2.5449435
      21.2665     -73.1176       94.812414       2.5187466
      21.3542     -73.0562       93.456060       2.5489288
      21.3566     -72.3483       78.177365       2.7055083
      21.3732     -72.2537       76.339947       2.7445599
      21.3805     -71.9556       70.773831       2.8728235
      21.4076     -72.2035       75.449802       2.7737163
      21.4117     -72.2948       77.238884       2.7403257
      21.4212     -72.0721       73.007140       2.8317955
      21.4415     -72.8724       89.415936       2.5969054
      21.4699     -73.1006       94.513147       2.5794184
      21.4938     -72.1745       75.111232       2.8097099
      21.4996     -72.8862       89.777993       2.6118623
      21.5047     -72.5070       81.708073       2.6977085
      21.5238     -73.4810       103.02924       2.5973646
      21.5437     -73.3802       100.77820       2.5969950
      21.5818     -71.9506       71.258363       2.9310733
      21.6103     -72.7681       87.348722       2.6649460
      21.6166     -72.9986       92.339203       2.6315464
      21.6303     -72.4874       81.542448       2.7399774
      21.6410     -72.3836       79.490526       2.7755746
      21.6638     -72.8567       89.303300       2.6647684
      21.6797     -73.2286       97.413611       2.6350224
      21.6822     -72.1670       75.435258       2.8662284
      21.7166     -73.3206       99.433181       2.6454311
      21.7626     -73.4810       102.91421       2.6657728
      21.7789     -73.3544       100.16270       2.6641432
      21.7931     -72.8821       89.974290       2.6987482
      21.7992     -72.5945       84.003543       2.7596783
      21.8010     -73.0823       94.265359       2.6778024
      21.8031     -71.9479       71.821793       2.9940216
      21.8045     -72.2152       76.620738       2.8824108
      21.8160     -72.1261       75.009868       2.9207023
      21.8482     -72.2965       78.245165       2.8651209
      21.8645     -73.0487       93.578249       2.6992824
      21.9034     -73.4556       102.31083       2.7044425
      21.9958     -72.9054       90.651776       2.7548474
      22.0335     -72.6215       84.908305       2.8214513
      22.0431     -72.0515       74.240309       3.0160000
      22.0455     -73.2867       98.694171       2.7407450
      22.0579     -72.4058       80.745836       2.8890919
      22.0855     -73.5319       103.84232       2.7621743
      22.1032     -72.6867       86.306594       2.8266571
      22.1658     -72.8074       88.808890       2.8207501
      22.1891     -72.3500       79.947729       2.9451803
      22.2079     -72.7750       88.203957       2.8391529
      22.2341     -72.9250       91.257885       2.8221082
      22.2422     -72.3391       79.849684       2.9641817
      22.2505     -73.6197       105.56204       2.8177613
      22.2865     -72.7002       86.814163       2.8774675
      22.2869     -73.0539       93.921597       2.8227192
      22.3032     -72.3799       80.720937       2.9685067
      22.3200     -73.6920       106.97970       2.8463608
      22.3500     -73.7852       108.82179       2.8689291
      22.3743     -72.9713       92.301828       2.8572518
      22.3935     -72.7436       87.798839       2.8998302
      22.3996     -72.3960       81.195675       2.9913953
      22.4277     -73.0572       94.066061       2.8637042
      22.4404     -72.4072       81.475828       2.9997347
      22.4621     -72.3553       80.567061       3.0225241
      22.4951     -72.6064       85.285843       2.9603404
      22.5047     -73.4641       102.28984       2.8776062
      22.5150     -72.6571       86.278004       2.9541085
      22.5396     -72.7619       88.322698       2.9391277
      22.5678     -73.3670       100.32848       2.8925717
      22.6086     -73.3764       100.51336       2.9045422
      22.6126     -72.4153       81.926213       3.0473440
      22.6203     -72.1951       78.043289       3.1239061
      22.6275     -72.6591       86.463560       2.9866706
      22.6295     -72.8026       89.205151       2.9578930
      22.6456     -73.2698       98.391065       2.9153914
      22.6681     -73.4472       101.90921       2.9237910
      22.7023     -72.3793       81.436366       3.0845889
      22.7072     -72.2571       79.293274       3.1266126
      22.7073     -72.6301       86.025023       3.0168221
      22.7131     -72.7321       87.951041       2.9960177
      22.7412     -72.6733       86.877179       3.0168407
      22.7437     -72.9734       92.606471       2.9654733
      22.7746     -72.5211       84.111001       3.0641987
      22.7930     -73.1790       96.633969       2.9617222
      22.8019     -71.8342       72.547385       3.3256490
      22.8149     -72.3271       80.715806       3.1340777
      22.8447     -72.0047       75.349100       3.2629623
      22.8665     -73.6276       105.35738       2.9931163
      22.8708     -73.5542       103.93944       2.9880178
      22.8827     -73.1503       96.105965       2.9895997
      22.8887     -73.0238       93.672156       3.0022313
      22.8934     -72.8048       89.515829       3.0350671
      22.8958     -72.5849       85.449267       3.0830537
      22.9187     -72.2578       79.712352       3.1875235
      22.9412     -73.3058       99.122697       3.0007018
      22.9447     -72.9890       93.041741       3.0226089
      22.9705     -72.8190       89.857410       3.0552349
      22.9856     -72.4002       82.291916       3.1605487
      22.9862     -73.2617       98.278385       3.0146661
      23.0117     -72.0869       77.047433       3.2774458
      23.0215     -72.7531       88.687494       3.0824341
      23.0562     -73.0450       94.172658       3.0491389
      23.0978     -73.6905       106.42326       3.0651835
      23.1699     -72.7672       89.102918       3.1233360
      23.1860     -72.4769       83.948905       3.1966255
      23.1895     -72.1684       78.739592       3.2976236
      23.2608     -71.9960       76.127714       3.3851182
      23.2736     -72.3020       81.105969       3.2754671
      23.2757     -73.1783       96.769952       3.1026796
      23.3085     -72.8581       90.889758       3.1479463
      23.3590     -73.5279       103.27600       3.1258334
      23.4082     -72.9941       93.438514       3.1580034
      23.4169     -73.2518       98.168499       3.1402624
      23.4172     -73.4314       101.48158       3.1389344
      23.4179     -72.0985       78.064476       3.3895484
      23.4308     -73.3303       99.617231       3.1423794
      23.4370     -72.8264       90.432937       3.1910540
      23.4392     -72.8856       91.497182       3.1820113
      23.4575     -72.1258       78.574484       3.3906399
      23.4687     -72.5930       86.358270       3.2490464
      23.4898     -73.5021       102.76946       3.1620378
      23.5804     -73.0350       94.280722       3.2038609
      23.6057     -72.4730       84.502004       3.3204524
      23.6065     -73.6900       106.13558       3.2086661
      23.6086     -72.4948       84.871251       3.3153193
      23.7472     -72.2520       81.111536       3.4296242
      23.8053     -73.3798       100.52771       3.2504272
      23.8259     -72.2300       80.898659       3.4599102
      23.8888     -72.5981       86.972211       3.3710531
      23.9210     -72.2667       81.637938       3.4752081
      23.9357     -73.5270       103.12076       3.2908325
      23.9485     -72.3756       83.411323       3.4488616
      24.0110     -72.5503       86.332553       3.4187331
      24.0499     -73.0214       94.311255       3.3429767
      24.0502     -73.1625       96.749986       3.3298011
      24.0561     -72.6830       88.579021       3.4008930
      24.0692     -73.2131       97.634174       3.3320332
      24.1521     -72.2682       82.038756       3.5419837
      24.1530     -72.7066       89.074148       3.4243564
      24.1828     -73.3690       100.35189       3.3596051
      24.2249     -73.0863       95.513431       3.3873422
      24.2581     -72.4634       85.256066       3.5140994
      24.2662     -73.4712       102.10590       3.3839838
      24.3255     -73.3264       99.635386       3.4017348
      24.3328     -72.5458       86.663545       3.5142592
      24.3662     -73.0396       94.798272       3.4335956
      24.5080     -72.2775       82.741932       3.6426779
      24.5245     -72.6570       88.658971       3.5441962
      24.5742     -72.7831       90.729092       3.5330936
      24.6829     -73.2311       98.113175       3.5096543
      24.7012     -72.3206       83.679821       3.6854478
      25.0004     -72.2600       83.226967       3.7919377
      25.0260     -73.2153       97.957783       3.6105445
      25.0791     -73.1239       96.520383       3.6334337
      25.1129     -72.7436       90.594220       3.6990118
     0.117833     -75.5512      -131.90671       4.2261454
     0.429208     -75.5866      -132.86991       4.1766680
     0.610000     -75.0251      -126.01620       3.8710604
     0.632750     -75.2103      -128.52856       3.9468278
      1.14717     -75.8117      -136.84291       4.1522016
      1.25017     -76.0673      -139.84431       4.2885453
      1.39983     -75.4521      -133.05287       3.8966082
      1.40717     -75.9471      -138.87856       4.1830312
      1.50500     -75.7694      -137.08882       4.0552717
      1.60938     -75.3958      -132.75832       3.8212275
      1.65329     -75.4838      -133.96512       3.8599026
      1.86958     -75.2179      -130.93767       3.6707958
      1.87792     -74.7329      -123.91624       3.4457261
      1.94613     -75.4899      -134.65908       3.8017173
      1.97233     -74.9521      -127.38980       3.5179162
      2.07113     -75.6243      -136.59170       3.8546098
      2.18779     -74.5749      -121.95972       3.3076756
      2.19308     -74.6920      -123.84637       3.3522561
      2.19625     -74.8269      -125.95075       3.4087173
      2.27804     -74.9688      -128.24661       3.4547332
      2.30321     -74.6380      -123.18554       3.3035002
      2.61387     -75.5137      -136.46506       3.6782808
      2.78133     -75.7406      -139.62470       3.7878913
      2.95350     -75.0512      -130.94859       3.3432149
      2.98092     -75.5671      -138.02076       3.6379833
      3.10267     -74.1229      -115.51643       2.9219948
      3.22508     -76.0074      -143.70267       3.8885607
      3.31321     -75.8262      -141.94181       3.7463435
      3.52867     -75.2476      -135.20678       3.3306654
      3.57567     -75.2270      -135.04171       3.3086129
      3.59317     -75.5458      -139.33499       3.5054442
      3.68004     -75.4886      -138.84347       3.4512684
      3.77542     -75.8282      -143.18791       3.6651466
      3.79246     -75.3430      -137.23026       3.3357343
      3.85258     -74.8485      -130.03158       3.0350218
      3.87308     -74.3455      -121.18355       2.7976649
      3.89804     -75.7266      -142.35825       3.5716464
      4.10663     -74.9112      -131.72733       3.0126361
      4.17358     -74.8073      -130.21158       2.9409756
      4.22204     -74.0943      -116.87681       2.6179768
      4.22721     -74.3265      -121.60463       2.7012535
      4.27558     -73.5587      -105.07544       2.4818608
      4.28354     -74.8029      -130.44196       2.9139731
      4.31671     -74.9682      -133.22686       2.9995517
      4.36788     -75.2540      -137.64403       3.1645595
      4.41483     -74.9245      -132.81471       2.9531109
      4.46175     -74.9155      -132.80775       2.9378273
      4.51054     -74.0245      -115.94866       2.5197229
      4.57104     -75.8895      -146.11771       3.5746374
      4.57521     -75.9665      -146.94727       3.6324662
      4.60558     -73.5173      -104.35969       2.3830671
      4.66292     -74.5427      -126.88160       2.6922768
      4.73729     -74.4607      -125.52278       2.6350807
      4.81950     -73.9254      -114.32738       2.4074786
      4.82638     -73.1483      -95.301952       2.3045634
      4.83362     -75.4238      -141.38473       3.1898805
      4.85400     -74.6083      -128.65523       2.6811895
      4.86487     -74.1070      -118.51755       2.4550142
      4.95254     -73.6115      -107.00950       2.2982799
      4.95254     -73.6115      -107.00950       2.2982799
      4.97146     -74.4405      -125.78475       2.5695186
      4.99442     -74.9799      -135.48344       2.8641246
      5.00758     -73.7252      -109.89168       2.3049879
      5.01533     -74.7950      -132.48704       2.7482744
      5.07433     -74.2783      -122.74931       2.4703216
      5.08454     -75.1282      -138.06437       2.9411724
      5.12479     -72.9888      -91.074529       2.2287050
      5.16133     -74.5017      -127.55347       2.5550594
      5.19958     -73.8301      -112.79449       2.2782092
      5.25867     -73.3874      -101.53518       2.1833153
      5.28921     -73.8883      -114.39369       2.2707113
      5.30454     -74.5248      -128.45065       2.5338447
      5.30713     -74.4622      -127.22213       2.5009274
      5.33579     -73.4076      -102.11869       2.1628126
      5.39708     -74.1227      -120.19800       2.3246039
      5.40117     -74.9379      -136.16541       2.7543138
      5.42238     -74.5261      -128.85441       2.5074745
      5.43192     -73.7542      -111.32908       2.1950470
      5.43446     -71.4764      -57.361891       2.7567957
      5.45550     -74.1896      -121.87738       2.3374727
      5.50467     -74.3310      -125.12240       2.3893863
      5.52429     -74.0822      -119.60228       2.2762299
      5.55667     -73.9079      -115.46849       2.2055304
      5.55804     -74.1186      -120.54458       2.2821426
      5.60004     -73.0210      -91.564353       2.0858239
      5.61888     -74.4715      -128.41378       2.4333167
      5.62983     -73.5861      -107.23000       2.1035520
      5.66746     -73.9360      -116.43382       2.1855648
      5.66971     -75.0674      -139.16373       2.7866262
      5.68946     -75.0818      -139.45597       2.7927134
      5.69075     -74.3503      -126.12545       2.3543029
      5.70346     -74.2506      -123.98422       2.3034038
      5.72875     -73.6621      -109.43954       2.0914157
      5.74250     -73.3619      -101.13174       2.0418657
      5.74487     -70.9687      -48.643779       3.0394299
      5.77054     -74.5720      -130.93439       2.4542696
      5.78721     -73.3900      -101.95906       2.0314254
      5.83296     -71.7008      -59.518885       2.5164622
      5.85617     -74.0939      -120.81998       2.1966430
      5.86296     -69.9632      -37.951576       3.8328602
      5.89379     -73.7084      -111.00021       2.0569115
      5.92054     -73.5691      -107.18424       2.0187656
      5.92233     -73.8965      -116.07119       2.1049647
      5.92508     -74.7329      -134.52448       2.5168863
      5.97696     -73.7531      -112.38929       2.0460483
      5.98392     -73.9906      -118.64675       2.1228309
      6.02554     -70.3800      -40.826238       3.4492168
      6.04204     -73.4033      -102.55580       1.9595784
      6.04987     -74.9083      -138.04278       2.6051080
      6.05600     -74.5017      -130.56710       2.3507591
      6.05629     -75.2768      -143.63818       2.8650178
      6.07475     -71.2970      -51.652951       2.7250053
      6.16704     -73.7294      -112.15716       1.9877956
      6.17696     -73.7587      -112.99551       1.9934079
      6.18221     -73.7520      -112.82143       1.9900467
      6.22504     -73.3023      -99.666656       1.8981671
      6.23533     -74.0222      -120.20057       2.0709950
      6.23658     -71.1669      -48.962480       2.7828332
      6.24075     -73.8465      -115.57456       2.0038568
      6.26146     -73.6413      -109.84468       1.9391340
      6.27171     -70.8984      -45.248808       2.9801691
      6.30387     -73.2057      -96.728907       1.8717299
      6.31687     -74.4474      -130.42657       2.2615477
      6.32083     -71.4314      -52.568656       2.5734583
      6.32704     -71.6687      -56.670965       2.4131814
      6.33500     -71.8041      -59.235033       2.3268153
      6.34058     -74.4861      -131.32909       2.2785612
      6.37625     -73.7472      -113.14992       1.9361308
      6.38679     -69.6196      -33.155041       4.0461176
      6.40517     -73.9262      -118.20606       1.9893438
      6.41258     -69.7201      -33.711428       3.9518758
      6.43463     -73.5944      -108.80030       1.8802384
      6.44071     -73.8356      -115.82158       1.9472011
      6.44408     -74.3610      -129.04822       2.1843791
      6.44617     -74.0944      -122.73029       2.0493734
      6.44700     -72.7779      -83.410708       1.8745983
      6.46521     -74.8360      -138.47602       2.4748876
      6.46642     -73.6353      -110.08810       1.8810453
      6.46958     -71.8615      -59.771918       2.2581982
      6.47271     -73.3840      -102.38350       1.8338291
      6.47892     -74.2211      -125.95986       2.1023086
      6.51625     -73.6919      -111.88238       1.8822224
      6.53496     -73.5688      -108.21369       1.8466286
      6.58021     -74.9682      -141.15331       2.5457133
      6.58075     -72.2339      -67.809808       2.0284608
      6.60408     -73.7481      -113.75876       1.8749622
      6.62917     -71.5408      -52.862474       2.4257250
      6.64288     -74.7236      -137.22148       2.3638951
      6.66496     -71.3695      -49.822261       2.5386256
      6.66521     -71.4311      -50.814801       2.4942961
      6.67258     -75.0108      -142.21478       2.5597198
      6.67521     -74.0121      -121.39844       1.9556212
      6.69912     -70.6482      -40.240345       3.0973017
      6.70658     -72.4349      -72.665973       1.9060003
      6.72404     -74.8884      -140.45974       2.4619563
      6.74575     -73.1110      -93.642251       1.7435262
      6.75404     -72.4977      -74.283347       1.8686429
      6.75546     -73.9575      -120.19831       1.9119730
      6.76662     -73.8042      -115.86871       1.8501096
      6.76850     -73.1160      -93.801205       1.7366812
      6.78400     -73.8991      -118.66327       1.8808854
      6.79029     -74.3997      -131.31849       2.1286801
      6.79417     -75.1004      -144.09203       2.6049718
      6.80567     -73.5915      -109.47562       1.7765195
      6.81342     -71.9416      -59.826587       2.1233478
      6.82133     -75.1330      -144.68410       2.6250698
      6.83321     -72.9981      -89.826100       1.7255840
      6.84104     -73.6759      -112.20431       1.7891883
      6.84992     -74.7307      -138.25282       2.3277590
      6.84996     -73.5124      -107.02932       1.7466594
      6.86237     -74.2083      -127.15308       2.0050964
      6.93488     -73.5258      -107.62950       1.7255878
      6.93521     -73.7373      -114.36274       1.7826681
      6.94079     -72.0210      -61.002132       2.0446003
      6.94246     -72.2156      -65.786721       1.9396543
      6.95221     -74.4299      -132.68826       2.1114448
      6.95792     -73.6096      -110.40423       1.7389860
      6.95992     -73.8128      -116.72943       1.8022596
      6.96517     -73.2840      -99.529906       1.6824466
      6.97433     -74.4896      -134.06837       2.1437235
      6.97487     -73.2311      -97.715825       1.6766863
      6.98192     -74.9759      -143.01332       2.4787117
      6.98838     -69.5883      -30.236949       3.9816204
      7.01567     -72.1044      -62.633273       1.9785360
      7.02258     -74.4087      -132.53508       2.0832397
      7.02775     -70.2246      -34.585756       3.4022979
      7.02996     -73.9869      -122.01751       1.8556792
      7.03463     -73.3776      -102.81376       1.6718539
      7.03662     -74.5301      -135.19792       2.1565781
      7.06413     -72.0563      -61.223100       1.9927680
      7.06546     -71.7275      -54.022055       2.1961811
      7.06829     -73.8231      -117.39854       1.7777189
      7.06938     -73.8002      -116.70769       1.7688955
      7.07346     -73.6478      -111.93261       1.7177883
      7.07633     -74.8648      -141.63149       2.3798331
      7.08000     -74.3118      -130.58122       2.0128494
      7.08850     -71.8850      -57.170832       2.0887960
      7.09500     -73.4858      -106.60850       1.6724161
      7.09546     -73.1360      -94.407208       1.6403253
      7.11600     -73.8004      -116.87055       1.7567431
      7.12221     -70.7747      -39.391327       2.9120715
      7.12917     -73.4989      -107.12162       1.6654533
      7.13567     -71.6152      -51.483842       2.2564688
      7.14383     -74.2157      -128.53990       1.9437746
      7.15088     -74.5453      -136.03981       2.1429906
      7.16879     -74.7971      -140.89737       2.3136537
      7.17292     -71.2317      -44.950124       2.5323992
      7.17471     -73.5063      -107.46841       1.6542293
      7.17729     -73.3355      -101.51589       1.6258015
      7.17987     -73.4315      -104.89290       1.6384552
      7.18167     -73.7317      -114.94113       1.7149537
      7.18512     -71.5709      -50.394733       2.2764799
      7.19075     -71.8700      -56.294032       2.0730777
      7.19167     -74.8089      -141.21213       2.3180322
      7.19817     -74.3362      -131.69088       2.0011095
      7.20908     -72.4701      -71.795706       1.7513329
      7.24504     -73.7456      -115.58826       1.7029024
      7.25425     -73.0280      -90.471109       1.5990571
      7.26171     -73.8363      -118.48539       1.7326359
      7.27212     -74.5072      -135.82677       2.0931261
      7.27983     -71.4547      -47.829058       2.3400552
      7.28867     -71.7549      -53.328533       2.1249207
      7.29950     -74.3398      -132.25098       1.9811457
      7.30487     -72.1342      -61.932376       1.8869160
      7.31117     -74.4600      -135.00790       2.0542263
      7.33504     -72.4260      -69.942716       1.7346674
      7.33767     -71.5978      -50.008383       2.2228121
      7.33950     -74.6130      -138.30204       2.1510207
      7.34000     -74.4364      -134.63481       2.0330415
      7.38971     -71.0192      -40.809780       2.6589288
      7.38971     -71.0192      -40.809780       2.6589288
      7.39229     -74.9859      -145.06157       2.4154578
      7.39996     -73.8463      -119.31539       1.7011100
      7.41412     -74.5000      -136.36899       2.0594161
      7.42029     -73.8987      -121.00548       1.7184354
      7.42029     -73.8987      -121.00548       1.7184354
      7.42104     -72.4635      -70.727170       1.6949975
      7.42104     -72.4635      -70.727170       1.6949975
      7.42525     -73.6929      -114.46856       1.6367998
      7.42613     -69.7369      -29.088773       3.7812993
      7.42825     -74.7686      -141.64223       2.2452086
      7.43062     -71.2618      -43.904808       2.4558104
      7.43192     -73.7859      -117.53367       1.6686596
      7.43408     -74.6075      -138.66050       2.1287734
      7.43454     -74.8743      -143.48284       2.3228435
      7.45042     -72.0703      -59.539438       1.8859794
      7.45929     -73.4962      -107.73826       1.5722794
      7.46404     -74.5461      -137.57753       2.0805423
      7.46421     -73.0514      -91.161819       1.5355884
      7.46600     -71.4863      -47.271257       2.2760825
      7.47579     -74.1083      -127.26606       1.8081133
      7.49721     -71.4024      -45.686560       2.3329138
      7.51179     -72.4066      -68.567464       1.6946218
      7.51425     -73.3353      -101.91584       1.5287921
      7.52050     -73.8487      -119.86972       1.6713127
      7.52279     -71.0070      -39.884833       2.6436215
      7.52550     -73.6752      -114.20338       1.6040087
      7.53958     -69.3763      -26.492238       4.1016056
      7.54067     -74.4141      -135.13541       1.9767516
      7.54533     -73.1600      -95.265092       1.5084268
      7.57071     -74.4977      -137.11064       2.0263380
      7.58104     -72.4320      -69.037874       1.6643320
      7.58917     -74.1977      -130.17798       1.8323529
      7.60696     -74.9346      -145.30479       2.3396450
      7.61025     -74.7497      -142.21826       2.1982914
      7.61538     -73.9423      -123.15968       1.6899116
      7.63425     -70.7460      -36.222857       2.8442154
      7.64267     -73.6181      -112.60391       1.5540905
      7.64475     -69.6576      -27.547913       3.8243371
      7.64563     -72.7602      -79.967422       1.5301325
      7.64888     -73.6464      -113.62107       1.5613659
      7.65117     -72.3684      -66.739586       1.6743399
      7.67058     -70.5002      -33.594825       3.0529418
      7.67358     -71.8399      -52.849211       1.9771492
      7.68888     -74.7105      -141.91408       2.1549929
      7.70179     -70.9344      -37.944900       2.6713098
      7.70179     -70.9344      -37.944900       2.6713098
      7.70458     -73.3764      -103.77409       1.4800089
      7.71054     -71.8132      -52.045132       1.9867146
      7.72117     -71.5494      -46.814174       2.1739706
      7.72546     -74.0767      -127.59821       1.7326354
      7.73258     -72.4800      -69.882847       1.6018583
      7.74050     -73.4514      -106.72884       1.4836360
      7.74542     -74.6305      -140.70765       2.0859292
      7.75675     -70.5959      -34.008048       2.9543498
      7.76075     -72.3413      -65.357149       1.6580858
      7.76200     -74.1800      -130.59409       1.7832415
      7.76225     -73.6822      -115.27937       1.5432126
      7.76254     -73.8437      -120.73396       1.6077263
      7.80192     -71.6623      -48.401000       2.0729198
      7.83425     -72.7722      -79.861942       1.4724591
      7.83471     -70.7004      -34.591830       2.8496795
      7.83583     -71.9069      -53.344614       1.8940832
      7.84675     -70.5352      -32.926940       2.9935113
      7.85021     -75.0245      -147.88849       2.3716777
      7.89213     -74.5202      -139.28807       1.9789275
      7.90458     -70.3025      -30.612615       3.1936988
      7.90908     -73.6553      -114.86804       1.4946355
      7.91804     -73.6390      -114.30657       1.4866022
      7.92037     -74.3360      -135.34849       1.8469573
      7.92088     -74.2197      -132.47304       1.7723376
      7.92975     -74.1314      -130.17462       1.7170079
      7.94133     -70.7264      -34.232172       2.8091290
      7.94308     -73.9131      -123.79798       1.5953772
      7.96600     -74.5124      -139.53542       1.9592763
      7.96683     -74.8170      -145.24874       2.1875849
      7.96821     -72.3003      -62.984934       1.6241575
      7.98083     -70.9582      -36.541202       2.6014595
      7.98083     -70.9582      -36.541202       2.6014595
      7.98125     -71.8711      -51.602362       1.8844071
      7.99133     -73.5013      -109.32035       1.4252026
      7.99592     -74.0854      -129.24504       1.6752145
      7.99979     -74.5362      -140.21758       1.9699945
      8.00212     -71.8969      -52.054308       1.8618847
      8.00596     -74.0290      -127.66667       1.6410874
      8.00783     -73.7878      -119.97020       1.5209705
      8.02196     -72.7300      -77.637701       1.4299415
      8.02287     -75.2075      -151.24952       2.4974942
      8.02533     -74.8980      -146.87832       2.2420920
      8.02563     -74.2194      -133.04489       1.7495397
      8.02633     -73.0793      -91.909941       1.3688381
      8.03025     -73.3497      -103.29356       1.3827622
      8.03433     -70.9689      -36.337801       2.5829071
      8.09021     -73.7449      -118.84571       1.4815872
      8.10583     -74.4784      -139.60928       1.9082653
      8.11987     -74.4691      -139.49089       1.8989243
      8.12183     -72.2114      -59.429654       1.6337929
      8.14237     -74.1651      -132.27332       1.6903693
      8.16938     -69.4498      -23.882893       3.9532098
      8.19317     -70.1488      -27.876857       3.2932254
      8.20754     -72.6281      -72.976331       1.4107701
      8.21508     -73.6404      -115.53258       1.4079221
      8.21508     -74.4738      -140.14856       1.8842703
      8.22896     -73.1511      -94.973745       1.3082008
      8.23425     -73.9173      -125.43617       1.5270400
      8.23471     -70.4355      -29.833339       3.0238650
      8.24113     -74.4612      -140.03166       1.8702223
      8.24208     -72.0568      -54.381027       1.6991199
      8.24721     -73.7489      -119.72219       1.4430258
      8.24829     -70.5423      -30.665905       2.9249540
      8.24942     -70.3404      -28.984594       3.1086723
      8.26237     -72.9344      -85.387347       1.3139176
      8.26242     -72.6894      -75.134303       1.3738682
      8.26583     -72.0149      -53.142474       1.7209200
      8.26942     -74.6319      -143.65107       1.9925011
      8.27142     -74.7057      -145.01915       2.0493617
      8.29163     -72.9622      -86.554801       1.3013008
      8.30387     -73.9434      -126.66630       1.5244458
      8.30592     -72.3154      -61.448531       1.5282426
      8.32887     -72.9731      -86.974435       1.2889488
      8.33154     -73.4455      -108.05052       1.3164914
      8.33246     -73.2312      -98.616348       1.2816269
      8.33625     -71.9400      -50.806235       1.7554756
      8.34729     -74.0711      -130.83125       1.5877269
      8.34783     -75.1885      -152.65656       2.4363579
      8.34850     -73.2974      -101.60860       1.2839222
      8.36596     -73.9927      -128.57869       1.5374398
      8.36862     -73.1314      -94.100293       1.2671567
      8.37058     -71.4479      -40.779788       2.1210859
      8.38592     -73.6785      -117.75752       1.3777138
      8.38725     -70.0251      -25.989077       3.3825608
      8.39100     -74.3180      -137.67418       1.7395362
      8.39662     -74.1575      -133.57855       1.6308320
      8.41483     -71.0483      -34.854452       2.4493251
      8.41692     -73.4922      -110.32353       1.3050617
      8.41967     -72.3931      -63.309328       1.4572728
      8.42108     -73.9051      -126.08203       1.4760347
      8.42400     -71.8581      -48.278481       1.7939125
      8.42638     -73.9512      -127.62060       1.4999911
      8.43217     -72.2650      -59.051263       1.5243634
      8.43650     -72.3305      -61.112142       1.4862712
      8.43796     -73.0672      -91.122224       1.2484714
      8.43987     -73.7213      -119.65417       1.3818048
      8.45908     -73.3015      -101.98763       1.2526565
      8.45996     -69.8173      -24.352720       3.5693294
      8.46313     -72.4883      -66.418957       1.3987938
      8.48625     -74.8606      -148.85005       2.1395914
      8.49417     -72.2095      -56.935978       1.5419028
