     0.258084     0.166311     0.889765
    0.0761551     0.206969      1.05610
     0.295272     0.158241      1.17715
    0.0506151     0.219382      1.29180
     0.202818     0.176059      1.39070
     0.289503     0.163556      1.47372
     0.216823     0.174512      1.55188
    0.0766292     0.209340      1.62287
     0.139713     0.196971      1.68941
    0.0189453     0.224772      1.75056
     0.125424     0.207044      1.81492
    -0.129823     0.272343      1.88106
     0.178682     0.188291      1.93973
     0.139466     0.198968      1.99045
     0.232065     0.177103      2.04564
     0.173888     0.185954      2.09447
     0.207062     0.181689      2.14453
     0.122235     0.200330      2.19413
     0.257327     0.171498      2.24760
     0.160240     0.195284      2.30243
    0.0494059     0.221572      2.35537
   -0.0257652     0.242168      2.40441
     0.155605     0.202044      2.44917
    0.0981148     0.224343      2.49352
    0.0195161     0.236167      2.53556
     0.141293     0.208094      2.57904
     0.127027     0.189052      2.62212
    -0.144837     0.263696      2.66297
    0.0541007     0.210813      2.70904
    0.0690461     0.214517      2.75750
     0.148661     0.198728      2.79972
    0.0810298     0.212062      2.84124
    -0.176957     0.261069      2.88561
     0.119847     0.208156      2.93193
     0.122625     0.203539      2.97419
 -0.000857830     0.231435      3.01849
     0.150837     0.192527      3.06115
    0.0607449     0.200018      3.10293
   -0.0562720     0.243865      3.14388
    0.0956536     0.217026      3.19317
     0.150683     0.197672      3.23493
    0.0703003     0.206049      3.27421
   -0.0301373     0.232812      3.31570
   -0.0331169     0.233925      3.35301
     0.107929     0.191980      3.39435
     0.121216     0.203074      3.43540
    0.0649104     0.207091      3.48025
   -0.0145923     0.226722      3.52426
    -0.238384     0.287493      3.56724
   -0.0223575     0.234355      3.61322
   -0.0264355     0.231514      3.65235
   -0.0223472     0.230132      3.69663
    0.0174224     0.219250      3.74202
    -0.145602     0.249948      3.79196
   -0.0974492     0.242419      3.83916
    0.0446614     0.208420      3.88318
     0.179920     0.182470      3.92663
    0.0206093     0.223739      3.97070
    0.0332255     0.210704      4.01973
    0.0771480     0.202950      4.06599
     0.112406     0.199550      4.11493
   -0.0677596     0.233168      4.16227
    0.0918649     0.211905      4.20739
   -0.0574398     0.234032      4.25779
   0.00921100     0.213906      4.30793
   -0.0163174     0.220167      4.35922
   -0.0750344     0.246350      4.41617
     0.103681     0.192201      4.46776
    0.0151888     0.211368      4.51867
    -0.145956     0.242283      4.57409
   -0.0461099     0.223692      4.62875
    -0.231481     0.267843      4.68112
    0.0225496     0.227196      4.73542
    -0.346025     0.297477      4.79412
   -0.0299857     0.228469      4.84986
    -0.193045     0.256703      4.90641
   -0.0789644     0.227087      4.96154
    -0.208873     0.263968      5.01326
    -0.293194     0.267156      5.06935
    0.0277452     0.221275      5.12576
   0.00954789     0.197910      5.18206
    -0.160110     0.233690      5.23652
    -0.131579     0.241077      5.29228
    -0.274879     0.280340      5.35021
    -0.285654     0.277878      5.41124
    -0.113660     0.231247      5.46514
    -0.130489     0.242864      5.53144
    -0.206474     0.238838      5.60517
    -0.103318     0.244879      5.67163
    -0.101932     0.226206      5.73885
   -0.0765692     0.225512      5.81820
    -0.176894     0.255215      5.88240
    -0.399904     0.312202      5.95155
    -0.188136     0.239220      6.02582
   -0.0671701     0.224350      6.09466
    -0.391509     0.294715      6.15945
    -0.526914     0.324362      6.22953
    -0.203495     0.263234      6.29677
    -0.339785     0.286795      6.37674
    -0.314408     0.275006      6.45969
    -0.197747     0.274380      6.53768
    -0.239605     0.251904      6.61823
    -0.480063     0.314072      6.69825
    -0.208458     0.246922      6.77072
    -0.403925     0.296623      6.84420
    -0.432181     0.295485      6.93026
    -0.491495     0.319283      7.01381
    -0.560882     0.318388      7.10423
    -0.490735     0.309990      7.19524
    -0.633621     0.375743      7.29610
    -0.769202     0.385486      7.39392
    -0.708200     0.376304      7.49799
    -0.634230     0.345934      7.60022
    -0.767633     0.377288      7.71993
    -0.709978     0.364219      7.84948
    -0.963142     0.459314      7.95936
    -0.891108     0.414979      8.07141
     -1.01957     0.417537      8.19563
    -0.839255     0.404693      8.32674
    -0.792928     0.392260      8.46500
     -1.10613     0.460909      8.60529
     -1.36488     0.500660      8.76631
    -0.977051     0.434733      8.94083
    -0.973218     0.442613      9.13789
     -1.24087     0.531902      9.33895
     -1.22431     0.519391      9.54726
     -1.54200     0.580349      9.79853
     -1.61289     0.587660      10.0471
     -1.87759     0.701643      10.3661
     -1.52287     0.672342      10.7033
     -1.90242     0.791464      11.0617
     -1.89969     0.835487      11.5178
     -1.99013     0.903723      12.1226
     -3.15715      1.22063      12.8557
     -7.30405      2.29583      13.6896
     -11.8075      3.13764      14.8896
     -11.8075      3.13764      14.8896
