      0.63282608     -0.77131755    0.0580073    0.0546471       2.2665420       170.85658
      0.59386667     -0.80799628    0.0580073    0.0546471       2.0035283       172.33344
      0.70005382     -0.84550671    0.0580073    0.0546471       2.1332393       166.14468
      0.60691814     -0.87099425    0.0580073    0.0546471       2.2279845       163.44050
      0.53822777     -0.74688560    0.0580073    0.0546471       2.1381024       166.49429
      0.60142293     -0.81258841    0.0580073    0.0546471       2.2884919       172.37032
      0.60077096     -0.85996892    0.0580073    0.0546471       2.5064563       165.62763
      0.69611158     -0.88979150    0.0580073    0.0546471       2.5825326       174.04323
      0.60022865     -0.85740569    0.0580073    0.0546471       2.8507601       170.57945
      0.57780484     -0.85096094    0.0580073    0.0546471       2.7753590       169.63597
      0.68000903     -0.92195078    0.0580073    0.0546471       2.6685844       163.22093
      0.62609806     -0.77263157    0.0580073    0.0546471       2.8562261       159.18258
      0.68913912     -0.82963075    0.0580073    0.0546471       3.3309838       164.41025
      0.56997372     -0.90670643    0.0580073    0.0546471       3.2786308       174.30100
      0.61314839     -0.91560378    0.0580073    0.0546471       3.0434162       171.08245
      0.58376087     -0.73211248    0.0580073    0.0546471       2.8671156       162.98552
      0.70533847     -0.78345951    0.0580073    0.0546471       3.0643928       162.85162
      0.67393784     -0.82427194    0.0580073    0.0546471       2.7194855       157.70755
      0.68806964     -0.74851417    0.0580073    0.0546471       3.3302933       161.32412
      0.77553242     -0.80097034    0.0580073    0.0546471       2.2002551       149.79471
      0.58724001     -0.73297115    0.0580073    0.0546471       2.6155919       155.86039
      0.62537396     -0.87002331    0.0580073    0.0546471       2.6645589       159.60752
      0.77043285     -0.75888873    0.0580073    0.0546471       2.4482181       155.26953
      0.69976260     -0.75959706    0.0580073    0.0546471       2.2105548       150.85976
      0.47013217     -0.88230101    0.0580073    0.0546471       2.1751936       151.70186
      0.66056720     -0.68872480    0.0580073    0.0546471       2.2642137       139.75863
      0.65986180     -0.70669812    0.0580073    0.0546471       2.4388561       136.69404
      0.72448622     -0.79134794    0.0580073    0.0546471       2.5568194       137.99500
      0.69366761     -0.73074338    0.0580073    0.0546471       2.5655714       134.52406
      0.76083249     -0.72226098    0.0580073    0.0546471       2.5032571       137.01739
