      137.306     0.490651      2.26654
      135.450      2.61939      2.00353
      143.984     0.947853      2.13324
      147.666      2.45221      2.22798
      142.046     0.876436      2.13810
      138.920      4.52840      2.28849
      131.266      5.95131      2.50646
      146.998      1.39609      2.58253
      143.925      2.62261      2.85076
      139.299      1.56408      2.77536
      147.541     0.670049      2.66858
      137.215      4.10174      2.85623
      149.452      3.64984      3.33098
      144.370      1.04368      3.27863
      147.570      4.45279      3.04342
      149.574     0.257916      2.86712
      138.336     0.982908      3.06439
      136.596      3.31528      2.71949
      143.460      4.58987      3.33029
      136.780     0.492248      2.20026
      142.696      3.57895      2.61559
      144.604      1.71736      2.66456
      145.025      2.38404      2.44822
      141.317      2.86231      2.21055
      134.184      3.35774      2.17519
      145.770     0.875952      2.26421
      141.699      1.35510      2.43886
      141.127     0.182754      2.55682
      145.847      2.03930      2.56557
      142.321      1.79327      2.50326
      130.727      1.37926      2.42664
      129.637      4.27670      2.24533
      136.754     0.588988      2.27615
      141.835      1.44563      2.39955
      146.688     0.590293      2.52473
      144.027     0.601970      2.48561
      130.369      1.09413      2.46691
      135.828      1.47546      2.53716
      146.426     0.143581      2.26297
      139.427      1.18116      2.67648
      147.501      2.33015      2.85182
      142.065     0.635073      2.99316
      137.006      3.01076      2.60734
      144.486      3.65257      3.08449
      141.945      1.46001      2.77542
      154.907      1.08269      3.12810
      137.582     0.460170      3.34621
      151.071      1.23089      3.57643
      151.047     0.674271      3.28700
      146.810     0.316335      2.49142
      141.973      2.51108      2.74612
      135.094     0.311695      3.01978
      147.243      5.76887      2.97805
      132.400      3.46989      2.58446
      149.202      3.42051      3.22887
      142.648      1.72022      3.09765
      146.548      3.86503      3.00944
      144.967      1.80252      2.92319
      138.800      1.58653      2.66163
      140.005     0.744627      2.68381
      148.492      1.45784      2.89391
      150.734      3.02337      3.02974
      152.346      2.92017      3.19210
      138.016      1.26212      2.78324
      134.634     0.126988      2.90765
      136.768     0.297781      3.17096
      144.763      4.37585      3.11199
      133.160      4.00116      3.14785
      150.368     0.109305      3.82319
      150.095     0.327868      3.86508
      141.224      3.04834      3.53663
      151.957      2.73339      3.48510
      154.209      3.56538      3.29545
      141.035      3.67268      3.32144
      143.856     0.422490      3.53479
      148.251      2.34409      3.25551
      145.941    0.0119517      3.52716
      142.236      4.96910      3.09374
      148.370     0.638249      3.04513
      141.961      1.52954      3.22835
      142.158      3.22515      3.50707
      143.941      1.04800      3.47951
      146.720      1.85296      3.02295
      142.703      2.73860      2.91530
      136.379      1.44882      2.71917
      137.779      6.52062      2.68974
      150.645     0.489189      2.55041
      141.291     0.995980      2.86091
      143.496      1.02756      3.12029
      147.146      1.89865      3.07804
      151.295     0.839283      2.86094
      134.042     0.198021      2.84821
      144.156      2.12687      2.77660
      136.863      3.02593      2.74238
      140.448      1.31326      2.67831
      134.917      2.69746      2.86622
      135.785      3.63505      2.64229
      138.391      2.77491      2.42923
      143.674      2.65660      2.50042
      144.013      2.68311      2.35770
      143.045      2.87644      2.55131
      130.525      1.58052      2.26930
      136.349      2.64402      2.45029
      131.010      5.65820      2.34352
      136.283      1.39165      2.33678
      133.220      1.02164      2.05190
      135.708      3.92412      2.06817
      143.081     0.899684      2.26727
      129.858      2.37533      2.13586
      128.461      4.09441      2.09346
      129.793     0.628721      1.91923
      137.037      2.22034      1.95700
      136.998      2.10634      1.91629
      139.320      1.21721      1.82569
      134.257     0.333491      2.03935
      141.977      2.37247      2.03746
      138.337      1.12535      2.00718
      138.504      2.18334      2.26067
      136.110      1.67019      2.27281
      138.719      2.18970      2.04585
      133.982      1.44920      2.26810
      139.247      3.03432      2.24615
      134.960      2.76226      2.10311
      134.226      1.99058      2.14674
      126.733      2.04752      2.13018
      140.844     0.470753      2.41283
      138.063      2.38246      2.52030
      145.914     0.941403      2.72045
      137.939    0.0525609      2.71392
      139.463     0.351607      2.54248
      151.285     0.854885      2.88273
      140.051      4.00696      2.86916
      140.531     0.638126      2.65419
      133.220      1.74873      2.59816
      127.230      1.58979      2.37209
      131.946     0.289686      2.34491
      125.860      2.46411      2.40667
      140.839      1.42964      2.49943
      130.977      2.04709      2.40073
      127.587     0.677963      2.39911
      135.296      3.07179      2.28037
      140.565      2.12109      2.18413
      143.963      4.60916      2.03828
      137.204    0.0437160      2.50666
      138.940      2.66968      2.57210
      140.999      1.66357      2.62609
      144.540      2.22903      2.57427
      146.612     0.938607      2.36728
      146.479      4.53768      2.43025
      137.411     0.118862      2.57773
      140.161      3.02470      2.73511
      135.904     0.243251      2.26204
      139.639      4.29104      2.21010
      143.983      4.48562      2.47720
      132.228      3.19463      2.00777
      127.995      4.16123      2.20652
      136.945     0.669623      1.99070
      133.951     0.750939      1.76254
      139.352      2.17267      1.97540
      138.137     0.607648      2.08866
      141.555      4.16837      2.16138
      137.455      2.09608      2.31785
      139.015      1.89681      2.31428
      146.335      1.73174      2.19563
      137.727      2.33991      2.26096
      141.312     0.220953      2.10918
      128.085      1.56712      1.82988
      141.648     0.515259      1.87747
      140.875      3.69134      1.77193
      133.409     0.739185      1.72459
      137.906      2.42132      1.68681
      130.983      5.57534      1.73965
      130.684      4.47852      1.76761
