    RA(°)      Dec      Pos      Distance(kpc)  
      24.1901     -71.3942       69.812729       3.9286383
      25.2498     -71.4518       72.938494       4.1947092
      24.4882     -72.0940       79.986928       3.7000812
      25.7689     -72.0884       82.001503       4.0739213
      26.5543     -71.3874       74.827029       4.5943334
      24.9758     -72.0968       80.856498       3.8403695
      19.5516     -71.9664       64.791997       2.3694037
      19.0191     -71.8963       61.060773       2.2689812
      21.5055     -71.8203       68.787752       2.9727312
      21.5100     -71.9185       70.492319       2.9261387
      19.9847     -72.1970       71.294387       2.3755319
      16.6269     -74.2487       138.21715       1.6222447
      15.9158     -72.6405       66.444577       1.0625556
      16.3718     -72.1148       50.381623       1.4849267
      15.7513     -71.6712       34.736410       1.7101793
      15.6454     -71.4477       30.246626       1.8898619
      17.6742     -72.7695       80.175212       1.5141940
      15.1929     -73.0752       90.289771      0.73795787
      15.1418     -74.2693       150.87717       1.3834809
      23.2844     -76.6907       147.55413       4.5745866
      26.5826     -75.9724       134.45702       4.7275930
      26.2359     -75.5073       129.82281       4.4246232
      23.5902     -75.1760       130.17710       3.6703578
      27.3363     -74.9909       122.21975       4.4871912
      19.4387     -74.4025       128.04112       2.3254682
      24.1288     -74.9658       126.23773       3.6968860
      16.4042     -74.6181       147.72754       1.8666322
      18.6450     -73.4283       104.09174       1.7683866
      20.4152     -72.5499       80.486352       2.3687768
      22.3930     -74.6942       125.42455       3.1643612
      13.3032     -73.8892       167.91332      0.83002040
     0.435123     -74.6487      -120.45485       3.7743144
      12.5720     -72.3880      -2.7594067      0.70687236
      14.0468     -69.0735       6.9332025       4.0791638
      14.9671     -69.5634       12.810805       3.6351653
      18.0673     -68.6245       24.152652       4.8441929
      20.6057     -69.7936       41.246833       4.1837972
      26.0879     -68.0870       48.173984       6.7363976
      12.3017     -77.3039      -178.85981       4.2619732
      21.1148     -76.2485       148.82639       3.9009883
      27.3253     -72.3616       87.576302       4.4423692
      21.3284     -71.6176       64.893234       3.0318552
      16.1334     -73.9653       133.56601       1.3281707
      26.9513     -76.9692       143.22982       5.3818085
      28.7609     -75.5819       127.46788       5.0358808
      27.7473     -76.1110       134.19084       5.0432674
      27.4897     -74.3610       114.08928       4.3727179
      25.9503     -74.7048       120.01362       4.0505312
      22.4168     -75.0444       130.84043       3.3404757
      29.0307     -74.1221       110.40864       4.7616994
      15.8599     -74.1691       141.91468       1.4188420
      15.4173     -74.1989       146.60970       1.3663731
      15.5482     -74.3727       149.39756       1.5312405
      15.6938     -74.6195       152.79376       1.7640500
      15.6108     -74.3017       147.31838       1.4816598
      15.7286     -74.2472       145.02748       1.4568227
      14.7501     -74.4847       158.55689       1.5277917
      15.3237     -73.9325       139.71387       1.1415612
      15.6634     -74.1122       142.05107       1.3399110
      15.0878     -74.1756       149.25292       1.2955220
      14.6714     -74.0486       150.63375       1.1255784
      14.1009     -74.0667       158.43280       1.0696148
      14.0940     -74.2559       161.93599       1.2472224
      13.6433     -74.3080       168.01655       1.2635288
      13.9741     -74.4616       165.91885       1.4360131
      14.4877     -74.3551       159.12148       1.3794653
      14.4113     -74.4979       161.95731       1.5065282
      14.5546     -74.5254       160.95779       1.5460519
      13.8241     -74.4162       167.04439       1.3812568
      13.6655     -74.4890       169.40547       1.4435140
      14.0291     -74.4063       164.71346       1.3863860
      13.2568     -74.5129       173.87362       1.4498984
      14.2018     -74.7977       166.93464       1.7798256
      13.8392     -74.5766       168.36292       1.5399076
      13.6506     -74.6490       170.70233       1.6015388
      13.0454     -74.5672       176.27643       1.4992352
      13.1894     -74.0882       172.11499       1.0219984
      13.7087     -74.3471       167.64165       1.3060703
      11.8667     -74.3560      -170.16833       1.3029985
      12.1954     -74.3668      -174.13709       1.3006494
      11.3540     -74.5700      -166.62170       1.5444852
      11.7887     -74.6462      -171.37225       1.5954437
      12.7035     -74.6586       179.80493       1.5881024
      12.9416     -74.6697       177.52981       1.6009836
      12.2658     -74.4695      -175.37849       1.4019589
      12.7811     -74.5745       178.99819       1.5034113
      13.0042     -74.4026       176.24901       1.3325141
      11.2548     -74.0994      -158.95707       1.1012302
      11.8662     -74.1902      -168.60918       1.1388360
      12.7839     -74.0830       178.41404       1.0069868
      13.5585     -74.4059       169.89906       1.3555146
      13.3273     -74.0793       169.91734       1.0194832
      13.9437     -74.0302       159.89118       1.0190393
      13.5379     -73.7140       159.14055      0.68000874
      13.1427     -73.6303       166.61407      0.56500622
      13.2658     -73.6039       162.38550      0.54896884
      12.9847     -73.7512       172.76865      0.67687894
      12.1859     -73.7029      -167.24760      0.63886133
      12.0870     -74.0673      -170.52958       1.0051765
      12.4621     -74.0594      -176.42587      0.98471775
      12.6310     -74.0996      -179.18909       1.0234524
      12.9202     -74.2700       176.89250       1.1973099
      13.7188     -74.5336       169.21150       1.4905839
      13.9398     -74.5324       166.97964       1.5028389
      14.5553     -74.4802       160.33124       1.5034964
      15.2057     -74.4100       153.12770       1.5149848
      14.6251     -74.1370       153.37939       1.1966471
      13.8424     -74.1698       163.76746       1.1428740
      14.5250     -74.2634       157.13395       1.2986435
      14.0161     -74.5922       166.79625       1.5663990
      14.6499     -74.5081       159.83103       1.5391764
      14.7318     -74.6798       161.33663       1.7087400
      12.8247     -74.5815       178.55894       1.5107283
      13.5762     -75.1989       173.84023       2.1481748
      14.2983     -75.0358       167.95617       2.0193678
      13.9658     -74.9720       170.01391       1.9377642
      14.5693     -74.7494       163.45954       1.7605630
      14.3483     -74.5207       162.85123       1.5227232
      15.2332     -74.3481       151.67304       1.4645528
      14.8179     -74.7928       161.92980       1.8237510
      15.9298     -74.7280       152.81553       1.8905030
      15.3560     -74.6450       155.79441       1.7436238
      17.2603     -74.6810       143.63038       2.0585478
      16.8971     -74.5213       142.68095       1.8728537
      17.0969     -74.4217       139.33683       1.8363730
      16.2200     -74.7079       150.51238       1.9137703
      16.0457     -74.4887       147.79897       1.7041821
      16.2517     -74.7064       150.27480       1.9170373
      16.4436     -74.4803       144.79430       1.7623413
      16.1930     -74.5136       147.21578       1.7477809
      16.9043     -74.4966       142.12781       1.8555253
      17.1216     -74.3616       137.81926       1.7987253
      16.5806     -74.3228       140.35814       1.6667717
      15.9143     -74.1363       140.56335       1.4041927
      16.6515     -74.0081       131.23485       1.4678085
      15.9650     -74.0051       136.21863       1.3198716
      15.4375     -74.0582       142.59139       1.2577387
      14.8445     -74.0588       148.87195       1.1599061
      15.0718     -74.1449       148.65438       1.2671598
      14.8348     -74.4003       156.39665       1.4597626
      15.4963     -74.2497       147.12049       1.4207014
      15.4797     -74.0943       143.23494       1.2932683
      15.8855     -74.2749       144.39270       1.5054356
      15.3523     -74.1967       147.16537       1.3541019
      15.5377     -74.4967       151.89314       1.6357956
      15.4223     -74.0820       143.43433       1.2736177
      15.3409     -74.1359       145.71371       1.3026089
      16.6499     -74.3576       140.71021       1.7053457
      18.1823     -74.5502       136.29717       2.1393946
      17.7043     -74.1806       130.09950       1.8059280
      17.6836     -74.2470       131.90728       1.8409689
      16.4961     -74.4347       143.47540       1.7358137
      16.3730     -74.3105       141.51905       1.6192060
      18.2041     -74.5413       136.01342       2.1380031
      17.6143     -75.2965       151.05907       2.6108774
      17.8013     -74.9444       145.25245       2.3542192
      16.1839     -75.3530       158.89106       2.4825341
      15.1800     -75.1018       162.44143       2.1496489
      15.1230     -75.5345       166.08604       2.5607832
      15.4818     -74.7313       156.08891       1.8366637
      15.1216     -74.7100       158.55054       1.7762897
      17.0432     -74.8521       147.78560       2.1577448
      16.1480     -74.7809       152.14622       1.9660638
      14.5661     -74.4858       160.30591       1.5098142
      14.7391     -74.6256       160.60623       1.6583106
      16.9880     -74.6262       144.18876       1.9692204
      15.6790     -74.3059       146.83275       1.4960505
      15.0059     -74.3370       153.59054       1.4241393
      15.9480     -74.3649       145.96382       1.5876105
      15.4394     -74.1409       144.90439       1.3231530
      15.3129     -73.9699       141.08284       1.1675754
      16.0571     -74.0018       135.36343       1.3364866
      16.0764     -73.7299       125.19134       1.1746783
      16.5309     -73.9008       128.50791       1.3766937
      15.4958     -73.7303       130.04840       1.0396172
      15.3052     -73.6141       126.31659      0.92718648
      16.1053     -73.5074       114.78759       1.0805717
      15.1478     -73.5390       123.75186      0.84840975
      15.0911     -73.7931       136.97150      0.99484097
      13.9242     -73.7872       153.79758      0.79275995
      14.4582     -73.8433       147.11472      0.91896724
      14.7038     -73.9006       145.76711       1.0061446
      14.4354     -73.8583       147.97084      0.92791189
      13.9140     -73.7658       153.24917      0.77230778
      13.7002     -73.6362       152.56589      0.62823065
      14.0380     -73.3571       125.30060      0.48029909
      14.3931     -73.4347       126.05413      0.60913229
      14.7618     -73.4435       121.78526      0.70388807
      14.6715     -73.5287       128.68259      0.72952030
      14.9117     -73.4784       122.48677      0.75887855
      13.9576     -73.3818       129.35657      0.47619594
      14.5578     -73.2780       110.31505      0.58100458
      14.5750     -73.1686       99.374621      0.56083500
      14.6465     -73.1731       99.549579      0.58215385
      14.7435     -73.2003       101.73923      0.61437283
      12.9132     -73.4398       169.48420      0.36284017
      14.1071     -73.7390       148.74823      0.77639056
      13.4354     -73.9873       167.04359      0.93492563
      13.8111     -74.0479       162.17780       1.0231652
      13.0248     -74.0547       174.46463      0.98275540
      13.7563     -74.2930       166.48695       1.2561089
      13.6372     -74.0889       165.40428       1.0484648
      13.8896     -73.8691       156.89938      0.86307302
      14.2960     -73.9366       152.46314      0.97514813
      14.3219     -73.9483       152.43132      0.98901300
      14.1708     -73.8245       150.84562      0.85939648
      15.1633     -74.0389       144.79184       1.1948298
      14.9952     -74.0116       145.80978       1.1447036
      14.6076     -73.9711       149.24744       1.0497610
      14.4018     -73.7163       142.87478      0.80652929
      14.7905     -73.6564       134.37437      0.83799180
      14.2744     -73.6449       141.54063      0.72775235
      15.0719     -73.4455       118.68303      0.78361190
      15.0327     -73.9783       144.36130       1.1241563
      15.5492     -74.0025       139.81037       1.2361946
      16.1436     -73.9576       133.22906       1.3253139
      16.4781     -73.8631       127.53408       1.3429673
      15.7479     -73.7518       128.71145       1.1098313
      15.2303     -73.7011       131.37735      0.96221618
      15.7053     -73.8119       131.55015       1.1369843
      16.0788     -73.6085       119.82004       1.1152956
      16.5820     -73.6666       119.32771       1.2697749
      16.1560     -73.5605       117.07901       1.1146267
      16.4205     -73.4842       112.07281       1.1575951
      15.9962     -73.4512       112.49459       1.0314021
      16.5707     -73.4788       111.17528       1.1969544
      16.2488     -73.4984       113.57718       1.1158033
      16.4785     -73.4135       108.44187       1.1531231
      16.2973     -73.1423       94.752754       1.0619250
      16.4072     -73.2498       100.37610       1.1016799
      16.3505     -73.2453       100.24305       1.0847499
      15.6999     -73.3664       109.24373      0.92371287
      16.5908     -73.1184       93.461851       1.1477553
      16.2461     -73.0372       88.970583       1.0497825
      16.0938     -73.0040       86.873410       1.0082100
      14.6433     -73.1847       100.70144      0.58293301
      15.0085     -73.2306       103.15796      0.69593569
      15.4454     -73.2520       102.99179      0.82503009
      15.4585     -73.2689       104.10349      0.83201409
      15.4430     -73.2534       103.09334      0.82458080
      15.6531     -73.1646       96.578079      0.87444965
      16.6078     -73.1003       92.557449       1.1529924
      16.8222     -73.1366       94.350459       1.2156351
      16.4587     -72.9454       84.503425       1.1231792
      16.7423     -73.6184       116.50296       1.2915096
      16.2050     -73.4257       110.14934       1.0805666
      17.3116     -73.3896       104.98979       1.3825104
      17.6149     -73.4080       105.08656       1.4719867
      16.2301     -73.3716       107.24654       1.0731544
      15.7667     -73.7252       127.41253       1.0987257
      16.0156     -73.7456       126.29770       1.1687049
      16.1843     -73.7852       126.65209       1.2305012
      16.2315     -73.7037       123.00844       1.1989100
      18.6910     -73.7407       113.73334       1.8534322
      18.2320     -73.9017       119.97625       1.7920689
      18.3050     -73.9443       120.93528       1.8288255
      16.8003     -74.1514       134.48000       1.5909733
      16.7650     -73.8291       124.51340       1.3928357
      16.3854     -73.9710       131.87554       1.3862886
      16.2869     -73.9220       130.94174       1.3341395
      16.5037     -74.1687       136.95561       1.5418039
      16.2215     -74.3089       142.58885       1.5905969
      16.1587     -74.1915       140.11157       1.4909000
      17.0063     -74.2322       135.34297       1.6873226
      18.0150     -74.2472       130.27544       1.9144844
      18.7857     -74.0471       121.99024       1.9946503
      19.3307     -74.0021       119.08587       2.1138772
      19.6259     -74.0441       119.28508       2.2059915
      20.1890     -74.0313       117.53879       2.3468267
      20.5738     -73.8016       111.39279       2.3816872
      19.6127     -73.8924       115.54548       2.1481677
      19.2288     -73.8172       114.51145       2.0217337
      18.8133     -73.8091       115.38934       1.9083280
      18.4408     -73.5331       107.84857       1.7296880
      19.2452     -73.5459       106.82354       1.9579859
      19.9769     -73.4832       104.17921       2.1555501
      19.8934     -73.7274       110.71731       2.1771331
      18.3181     -73.7348       114.62335       1.7515335
      19.2052     -73.6599       110.17942       1.9712410
      20.1628     -73.5452       105.61722       2.2168940
      19.6208     -73.5084       105.24883       2.0578043
      19.3761     -73.3571       101.15914       1.9699620
      19.8866     -73.2413       97.676186       2.1124270
      19.3699     -73.4583       104.11610       1.9792679
      19.3853     -73.0606       92.437542       1.9706197
      18.8430     -73.3803       102.32105       1.8187938
      18.1735     -73.2192       97.381027       1.6126364
      17.3382     -73.1022       92.877298       1.3673941
      17.5679     -73.1932       96.630232       1.4350125
      17.6282     -72.9620       87.428563       1.4637275
      17.2279     -72.8139       80.604849       1.3738876
      17.7298     -72.8941       84.981103       1.5037742
      17.5190     -72.8252       81.859305       1.4558454
      17.4923     -72.9187       85.485150       1.4301072
      18.4010     -72.8705       85.375746       1.7044961
      18.4340     -72.7514       81.527275       1.7392059
      18.5675     -72.6974       80.144533       1.7918302
      18.9400     -72.7710       83.245806       1.8820582
      18.0495     -73.1736       95.755196       1.5753247
      18.2997     -72.8377       84.085018       1.6809610
      18.1314     -72.5033       72.711869       1.7309207
      18.2094     -72.7895       82.258655       1.6648692
      16.7874     -72.9431       85.131376       1.2197533
      17.0094     -73.3698       104.83959       1.2929840
      16.8907     -73.3912       106.09148       1.2636157
      17.1327     -73.3862       105.25459       1.3310964
      16.8646     -73.3592       104.71425       1.2498432
      16.9472     -73.3131       102.44253       1.2657203
      18.0568     -73.6935       114.11491       1.6679160
      18.2936     -73.6510       112.03311       1.7188226
      17.5686     -73.3929       104.59216       1.4561405
      17.7643     -73.4763       107.34433       1.5278114
      18.1160     -73.3387       101.71534       1.6050641
      18.3430     -73.4698       105.93443       1.6895197
      17.4007     -73.3239       102.11877       1.3974919
      18.3609     -73.2045       96.802796       1.6668557
      18.5860     -73.2701       98.944261       1.7351056
      18.2430     -73.0986       93.079121       1.6331156
      18.4417     -72.8456       84.621281       1.7209930
      19.5012     -73.0555       92.359264       2.0050162
      18.3542     -73.0708       92.159301       1.6671190
      19.0544     -73.1158       93.945625       1.8705020
      19.4244     -73.2890       99.140325       1.9794788
      19.3562     -73.5730       107.43370       1.9942970
      19.7141     -73.6275       108.38216       2.1052220
      20.0056     -73.1740       95.850459       2.1473962
      20.6773     -73.1899       96.368115       2.3433728
      20.3415     -73.0344       92.320757       2.2535130
      20.5728     -73.3905       101.36978       2.3174779
      20.4483     -73.2359       97.503307       2.2760518
      20.1909     -73.2892       98.911568       2.2020059
      20.2606     -73.0482       92.624129       2.2285860
      20.1248     -72.8175       86.531005       2.2194987
      20.1006     -72.7462       84.673012       2.2267745
      19.9353     -72.9904       90.863650       2.1384366
      20.1804     -73.0451       92.494584       2.2053043
      20.3650     -72.9718       90.742016       2.2668280
      20.1831     -72.7767       85.577870       2.2445245
      19.5449     -72.6135       80.128728       2.0981794
      19.8975     -72.5968       80.498262       2.2051133
      18.7354     -72.5021       74.820614       1.9018363
      19.0374     -72.6192       79.035567       1.9498048
      19.4398     -72.8768       87.175758       2.0081160
      19.9236     -72.8804       87.906207       2.1496216
      19.6157     -72.9483       89.407404       2.0494152
      19.2532     -72.9199       88.181281       1.9467275
      20.7616     -72.7820       86.548430       2.4131060
      20.8100     -73.0655       93.372890       2.3884757
      20.6304     -73.2666       98.266367       2.3292561
      20.6315     -73.0967       94.047496       2.3339315
      21.8720     -73.0593       93.807694       2.7005456
      22.2725     -73.3585       100.18529       2.8070422
      20.9676     -73.3827       101.01385       2.4308366
      20.2191     -73.2761       98.562932       2.2098365
      21.4696     -72.9867       91.970083       2.5896920
      22.0970     -73.7072       107.47191       2.7859372
      21.0810     -73.6277       106.67532       2.4885164
      21.7647     -73.9391       112.61876       2.7395416
      21.8520     -74.0335       114.40188       2.7873553
      21.7561     -74.1874       117.60552       2.8081433
      21.2205     -74.2165       119.23422       2.6797131
      20.5516     -74.1588       119.53022       2.4870325
      20.6967     -74.0334       116.46487       2.4805395
      21.5219     -73.9427       113.04603       2.6746539
      21.9606     -73.6789       107.00089       2.7435181
      21.9381     -73.7762       109.04517       2.7528274
      22.4730     -74.1604       115.90394       2.9880596
      22.3472     -74.4719       121.74668       3.0607521
      23.2131     -74.5193       120.99155       3.2957689
      21.9449     -74.2845       119.11780       2.8898526
      20.3752     -74.2550       122.03313       2.4809308
      21.5747     -74.5341       124.49570       2.8962742
      22.3192     -74.7192       125.99490       3.1580319
      21.6793     -74.7863       128.59041       3.0404843
      21.9042     -74.2823       119.15263       2.8786297
      21.7600     -74.4718       122.95408       2.9149120
      21.3250     -74.5028       124.51979       2.8218781
      20.3866     -74.7115       130.91193       2.7084726
      20.4094     -74.9878       135.48827       2.8767032
      20.8371     -74.6988       129.34542       2.8028579
      20.2001     -74.7731       132.59429       2.7027844
      19.5256     -75.0141       138.96406       2.7173661
      19.3594     -74.4128       128.54023       2.3126588
      18.8608     -74.5112       132.51011       2.2573101
      19.2038     -74.4514       129.92428       2.2984123
      18.8975     -74.3452       128.79207       2.1699543
      18.7308     -74.2002       126.05312       2.0544152
      20.2498     -74.2818       122.94035       2.4613553
      20.7679     -74.0423       116.51459       2.5021630
      20.8427     -74.2153       120.04266       2.5827314
      19.4058     -74.1025       121.34127       2.1738700
      19.7154     -74.2364       123.50578       2.3096690
      19.6799     -74.0420       119.08566       2.2190190
      19.6446     -73.8601       114.64488       2.1463586
      19.8252     -73.9219       115.78056       2.2141277
      18.5035     -74.1242       125.04219       1.9618017
      18.1947     -74.1921       128.07274       1.9243332
      17.9271     -74.3393       132.91847       1.9505773
      18.1255     -74.1461       127.20002       1.8833445
      17.6758     -74.0822       127.58137       1.7437395
      17.9212     -74.0143       124.51232       1.7665693
      17.9337     -73.7302       115.72727       1.6476640
      18.5535     -73.8972       118.70673       1.8726157
      18.7132     -73.8436       116.66958       1.8939559
      18.5330     -73.9982       121.59244       1.9097962
      18.0997     -73.9242       121.14993       1.7683353
      18.6324     -73.6927       112.44537       1.8231133
      17.7808     -73.6976       115.17502       1.5955681
      17.6684     -73.8043       119.17442       1.6071408
      17.7089     -74.0025       125.14292       1.7094125
      16.7604     -74.2474       137.29313       1.6477013
      17.9152     -74.1354       127.87684       1.8284952
      17.1326     -74.3202       136.77060       1.7723412
      17.3745     -74.3131       135.19983       1.8170385
      18.6259     -74.6682       136.60784       2.3073753
      17.9621     -74.4735       135.75742       2.0438190
      18.8058     -74.2988       128.09641       2.1236347
      19.4145     -74.5081       130.31555       2.3776037
      18.8684     -74.3400       128.79046       2.1604537
      18.8085     -74.3465       129.17364       2.1503588
      18.4444     -74.4364       132.69543       2.1218628
      18.3597     -74.1806       127.06823       1.9565864
      18.5869     -74.1458       125.26244       1.9925870
      18.8118     -74.0897       122.99536       2.0204123
      18.5982     -74.0851       123.66429       1.9658216
      19.6083     -73.9606       117.27958       2.1703230
      18.9414     -74.0095       120.47856       2.0175164
      18.9219     -74.1309       123.63776       2.0665749
      18.7909     -74.1319       124.13810       2.0351022
      20.2141     -74.2748       122.88996       2.4494930
      20.3411     -74.2728       122.49910       2.4800155
      19.9598     -74.2171       122.35175       2.3614028
      21.0491     -74.1988       119.24141       2.6293196
      21.0092     -73.9763       114.60800       2.5458695
      20.5706     -73.9851       115.64371       2.4318195
      20.9027     -74.2137       119.87394       2.5974108
      20.9246     -74.0977       117.38976       2.5615474
      20.8426     -74.2301       120.35025       2.5883904
      20.4731     -73.9329       114.64526       2.3899075
      19.8815     -73.6016       107.44088       2.1470239
      19.9607     -73.6332       108.16059       2.1752128
      21.2245     -73.6550       107.15496       2.5330790
      20.4041     -73.7828       111.22163       2.3306646
      19.6320     -73.7654       112.20858       2.1153547
      19.7519     -73.8192       113.35772       2.1628813
      19.1733     -73.9157       117.30429       2.0405617
      19.5080     -73.5695       107.10373       2.0362306
      18.6797     -73.4878       105.95014       1.7879434
      18.8222     -73.3040       99.908703       1.8057638
      19.8492     -73.6115       107.74931       2.1398322
      19.8188     -73.5643       106.52867       2.1227478
      20.6381     -73.6124       106.77652       2.3614467
      20.5712     -73.4697       103.33911       2.3236862
      19.8461     -73.2280       97.314351       2.1004687
      19.3184     -73.2172       97.049901       1.9464656
      19.6758     -73.1605       95.422067       2.0512113
      19.8649     -73.1957       96.427321       2.1059616
      19.3258     -72.9364       88.750154       1.9657737
      18.8924     -72.8629       85.953508       1.8498596
      18.9795     -73.0955       93.285061       1.8494056
      18.4828     -73.0257       90.706098       1.7081256
      18.7760     -72.9244       87.708233       1.8059153
      18.4458     -73.1284       94.180501       1.6916610
      17.6876     -72.8797       84.349209       1.4939795
      17.9332     -73.1307       94.160321       1.5413554
      17.5043     -73.1378       94.389850       1.4155765
      17.4783     -73.1858       96.364317       1.4086060
      18.4744     -73.2888       99.643575       1.7039532
      18.7169     -73.3124       100.25254       1.7759239
      18.6767     -73.1872       96.169688       1.7588179
      18.7933     -73.3041       99.931707       1.7974190
      18.5811     -73.6026       109.77919       1.7847988
      18.4380     -73.6444       111.44292       1.7563929
      19.2386     -73.4576       104.24542       1.9417666
      19.2515     -73.5507       106.95457       1.9606561
      18.6112     -73.4197       103.85796       1.7574843
      18.5247     -73.5743       109.00743       1.7623732
      18.1597     -73.6352       111.88622       1.6777643
      17.6553     -73.4556       106.82249       1.4927512
      17.7602     -73.3340       101.99312       1.5021529
      18.1836     -73.3972       103.69875       1.6321166
      18.2713     -73.4342       104.84821       1.6629487
      18.2565     -73.3219       100.96771       1.6437500
      18.7357     -73.3249       100.64234       1.7823938
      19.0299     -73.2524       98.183402       1.8632838
      18.6799     -73.1836       96.050732       1.7597045
      19.8350     -73.3622       101.01320       2.1027267
      19.8264     -73.2158       96.979468       2.0946779
      19.4877     -73.3102       99.730508       1.9989345
      19.2243     -73.5214       106.14096       1.9477070
      19.4159     -73.4236       103.06385       1.9880527
      20.1048     -73.4271       102.58544       2.1858860
      19.7097     -73.2723       98.570037       2.0616781
      20.0106     -73.5130       104.93740       2.1691004
      19.9289     -73.8367       113.42873       2.2156709
      19.6027     -73.8379       114.16693       2.1282628
      19.6311     -73.9010       115.72123       2.1558799
      20.0865     -73.7528       111.02206       2.2363196
      19.1335     -73.6095       108.86431       1.9396588
      18.8097     -73.6172       109.73412       1.8516018
      18.5757     -73.7481       114.27234       1.8247929
      19.2637     -73.3812       101.95805       1.9398014
      18.9315     -73.4751       105.17029       1.8570803
      18.6987     -73.3742       102.27451       1.7766582
      18.5283     -73.4002       103.32532       1.7310823
      18.0837     -73.4851       106.96022       1.6193857
      17.4854     -73.5296       110.09073       1.4631688
      17.8584     -73.6078       111.82543       1.5875922
      17.8513     -73.6788       114.29089       1.6079437
      18.2107     -73.7554       115.60569       1.7299674
      18.3157     -73.7391       114.76454       1.7523145
      18.5804     -73.8286       116.64422       1.8536313
      18.6451     -73.9450       119.73760       1.9154340
      17.8331     -73.8345       119.47685       1.6620145
      19.2683     -74.0589       120.69690       2.1208901
      18.7743     -74.1603       124.90797       2.0448827
      19.1309     -74.0763       121.56665       2.0937219
      19.0540     -73.8483       115.81938       1.9854393
      18.6519     -73.8544       117.16752       1.8818198
      18.6042     -73.8303       116.62055       1.8605230
      18.3895     -73.6818       112.75421       1.7539705
      17.6065     -74.3274       134.27463       1.8747471
      17.7307     -74.2858       132.62367       1.8750081
      17.3852     -74.2101       132.55630       1.7532459
      16.6105     -74.0451       132.65103       1.4819446
      17.0932     -73.8199       122.37475       1.4687967
      16.5654     -73.7096       121.16550       1.2849462
      16.0070     -74.2462       142.71074       1.5042537
      15.6749     -74.2722       146.08465       1.4679356
      16.4747     -74.4497       143.94004       1.7436574
      16.6591     -74.3755       141.06038       1.7202766
      17.0049     -74.1107       132.05846       1.6087659
      17.3812     -74.2060       132.47171       1.7498066
      17.1821     -74.2918       135.78783       1.7632772
      17.1717     -73.8988       124.62239       1.5269616
      16.9312     -73.9233       126.76704       1.4824739
      17.2861     -73.9777       126.51711       1.5956306
      17.0210     -73.9103       125.82434       1.4967714
      17.0299     -73.4285       107.33898       1.3110420
      18.0037     -73.3622       102.70730       1.5757058
      18.0069     -73.6851       113.99610       1.6517889
      17.8922     -73.7448       116.35448       1.6419935
      16.8028     -73.6562       117.74493       1.3223730
      16.6356     -73.4018       107.34069       1.1941777
      16.6905     -73.5909       115.59986       1.2673238
      17.1873     -73.3124       101.98054       1.3345869
      17.1938     -73.4131       106.24271       1.3537875
      16.7111     -73.3003       102.31153       1.1960341
      17.3158     -73.3595       103.73688       1.3784430
      16.9546     -73.2347       98.855314       1.2587999
      16.9464     -73.1549       95.188816       1.2522571
      16.5160     -73.0940       92.205551       1.1261931
      16.4167     -73.1429       94.747115       1.0969081
      16.1491     -73.2062       98.431180       1.0222495
      15.9169     -73.4343       112.00521       1.0042261
      16.0119     -73.3082       104.54963      0.99746600
      16.1574     -73.2307       99.797281       1.0271360
      16.3275     -73.3594       106.26888       1.0977214
      16.6320     -73.4009       107.30995       1.1929516
      15.7301     -73.5087       117.18196      0.98192462
      15.4505     -73.3530       109.75143      0.85071747
      15.5834     -73.3376       108.05603      0.88334205
      15.4436     -73.6454       126.57646      0.97757399
      16.2437     -73.7063       123.03511       1.2032146
      15.7035     -73.6729       125.59436       1.0545263
      15.3610     -73.4406       115.92359      0.85705976
      15.1293     -73.4304       117.16237      0.79191906
      15.2129     -73.2782       105.86679      0.76428469
      14.8352     -73.4588       122.01637      0.72991365
      14.7827     -73.3538       114.77613      0.66911075
      15.0515     -73.1213       94.002781      0.69624585
      15.2380     -73.1994       99.861967      0.75703549
      16.0594     -73.1707       96.508233      0.99347102
      15.8943     -73.0649       90.193480      0.94457125
      15.5455     -72.9114       79.533605      0.86382542
      16.0788     -73.2510       101.10473       1.0069793
      16.0383     -73.2693       102.24598      0.99804459
      15.6529     -73.3562       108.86462      0.90778247
      15.9884     -73.4082       110.22193       1.0156953
      16.6244     -73.1695       96.019253       1.1584985
      16.0339     -73.1609       95.956815      0.98549460
      15.7617     -73.2744       103.36420      0.91962249
      15.3906     -73.2415       102.45366      0.80745873
      15.8059     -72.9869       85.237648      0.92589056
      15.4502     -72.7325       67.783213      0.89604561
      16.3736     -72.8878       81.324469       1.1091016
      15.8403     -72.8774       78.743089      0.95710754
      15.5757     -73.0181       86.728995      0.85460322
      15.4113     -72.8219       72.980528      0.85103375
      14.9933     -73.0548       88.379967      0.68036397
      14.7962     -73.1307       95.099807      0.62183615
      14.0248     -72.9153       67.022679      0.43246869
      14.3156     -72.9921       79.529816      0.49050369
      14.4306     -73.1398       96.791771      0.51559772
      14.1835     -73.2242       108.25234      0.46061130
      15.0748     -73.1928       99.828419      0.70889563
      15.0967     -73.1454       95.933103      0.71062073
      14.7709     -73.1533       97.255621      0.61610445
      14.7387     -73.2414       105.54131      0.62138770
      14.7643     -73.2927       109.88380      0.64264773
      14.8209     -73.4489       121.49114      0.72136503
      14.1733     -73.5217       136.16476      0.61652000
      14.5070     -73.3403       116.57656      0.59056678
      15.1081     -73.5506       124.83281      0.84496878
      14.2996     -73.5209       133.84579      0.64222994
      14.4685     -73.6161       136.83658      0.74363900
