      590.642      45.7052     0.150000
      603.610      26.6760     0.450000
      566.592      20.0195     0.750000
      505.254      15.9775      1.05000
      480.216      13.7373      1.35000
      431.487      11.7785      1.65000
      367.008      9.99241      1.95000
      328.449      8.80019      2.25000
      286.895      7.72575      2.55000
      242.921      6.72449      2.85000
      202.270      5.83659      3.15000
      182.836      5.30238      3.45000
      172.029      4.93326      3.75000
      146.056      4.37402      4.05000
      131.471      4.00423      4.35000
      111.694      3.56974      4.65000
      96.5646      3.21703      4.95000
      68.3104      2.62732      5.25000
      51.9046      2.22744      5.55000
