 0.150362091E+02 -0.337065277E+02 -0.644612610E-01  0.108344413E+00  0.126070470E+00  0.000000000E+00  0.112900000E+03  0.230000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.182579966E+00  0.155189696E+00  0.100000000E+01  0.999886400E+00  0.999880842E+00  0.999891488E+00  0.999875561E+00  0.999896472E+00  0.113600059E-03  0.108428357E-03  0.119107753E-03  0.103505710E-03  0.124393912E-03
 0.150424585E+02 -0.337110825E+02  0.247465879E+00 -0.165016338E+00  0.297438651E+00  0.000000000E+00  0.126600000E+03  0.420000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.218399968E+00  0.145535701E+00  0.100000000E+01  0.999699018E+00  0.999678246E+00  0.999716081E+00  0.999660156E+00  0.999730466E+00  0.300982353E-03  0.283748693E-03  0.321448732E-03  0.269483574E-03  0.339571099E-03
 0.150257931E+02 -0.337108879E+02 -0.584331989E+00 -0.153506935E+00  0.604159117E+00  0.000000000E+00  0.360000000E+02  0.106000000E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.113099966E+00  0.135958965E+00  0.315138000E-03  0.222946740E-02  0.164504886E-02  0.302022719E-02  0.126450500E-02  0.404763693E-02  0.997770533E+00  0.996968529E+00  0.998352482E+00  0.995925897E+00  0.998733777E+00
 0.150352917E+02 -0.337010536E+02 -0.110236570E+00  0.436767757E+00  0.450464398E+00  0.000000000E+00  0.118400000E+03  0.100000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.275719965E+00  0.893698490E-01  0.999326587E+00  0.999893503E+00  0.999888195E+00  0.999898497E+00  0.999881811E+00  0.999903215E+00  0.106497478E-03  0.101441163E-03  0.111739339E-03  0.965486967E-04  0.118142157E-03
 0.150276251E+02 -0.337131920E+02 -0.492872119E+00 -0.291652560E+00  0.572699010E+00  0.000000000E+00 -0.681000000E+02  0.300000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.196069971E+00  0.107612433E+00  0.000000000E+00  0.100000000E-09  0.100000000E-09  0.100000000E-09  0.100000000E-09  0.100000000E-09  0.100000000E+01  0.100000000E+01  0.100000000E+01  0.100000000E+01  0.100000000E+01
 0.150491247E+02 -0.337047234E+02  0.580227494E+00  0.216744989E+00  0.619388640E+00  0.000000000E+00  0.116500000E+03  0.130000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.395409962E+00  0.894401290E-01  0.998645425E+00  0.999860284E+00  0.999853199E+00  0.999866912E+00  0.999845480E+00  0.999872669E+00  0.139716438E-03  0.133033197E-03  0.146765006E-03  0.127297087E-03  0.154414200E-03
 0.150543337E+02 -0.337066956E+02  0.840249121E+00  0.982173160E-01  0.845969975E+00  0.000000000E+00  0.101100000E+03  0.120000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.459749971E+00  0.983882630E-01  0.994645298E+00  0.999577791E+00  0.999553048E+00  0.999603870E+00  0.999526385E+00  0.999625359E+00  0.422208917E-03  0.395990809E-03  0.446856865E-03  0.373603190E-03  0.473249199E-03
 0.150510836E+02 -0.337022476E+02  0.678007364E+00  0.364947259E+00  0.769987345E+00  0.000000000E+00  0.106600000E+03  0.800000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.317899970E+00  0.893310710E-01  0.999238193E+00  0.999894239E+00  0.999888321E+00  0.999898981E+00  0.999883666E+00  0.999903489E+00  0.105761232E-03  0.100945387E-03  0.111555993E-03  0.965106162E-04  0.116261953E-03
 0.150212917E+02 -0.337035828E+02 -0.809054613E+00  0.284967721E+00  0.857773840E+00  0.000000000E+00  0.110000000E+03  0.520000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.287379971E+00  0.164864168E+00  0.998830736E+00  0.999845847E+00  0.999838514E+00  0.999852106E+00  0.999831693E+00  0.999858133E+00  0.154152765E-03  0.147847519E-03  0.161455843E-03  0.141855155E-03  0.168167550E-03
 0.150226660E+02 -0.337018852E+02 -0.740457058E+00  0.386647969E+00  0.835328281E+00  0.000000000E+00  0.109900000E+03  0.500000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.426509965E+00  0.564523220E-01  0.998203754E+00  0.999835385E+00  0.999825372E+00  0.999844969E+00  0.999814948E+00  0.999853555E+00  0.164614907E-03  0.154965526E-03  0.174535174E-03  0.146277693E-03  0.184895904E-03
 0.150562496E+02 -0.337088623E+02  0.935852885E+00 -0.318275880E-01  0.936393917E+00  0.000000000E+00  0.109600000E+03  0.800000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.576319970E+00  0.804986080E-01  0.970877945E+00  0.997576373E+00  0.997241742E+00  0.997872552E+00  0.996876401E+00  0.998107522E+00  0.242362715E-02  0.212611944E-02  0.275479157E-02  0.189142179E-02  0.312255351E-02
 0.150544586E+02 -0.337131653E+02  0.846407056E+00 -0.290220916E+00  0.894780993E+00  0.000000000E+00  0.120900000E+03  0.180000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.232369970E+00  0.893308670E-01  0.999219239E+00  0.999859825E+00  0.999851898E+00  0.999866989E+00  0.999843747E+00  0.999872731E+00  0.140175147E-03  0.132977227E-03  0.147958347E-03  0.127104729E-03  0.156182050E-03
 0.150281658E+02 -0.337181129E+02 -0.465829730E+00 -0.586828291E+00  0.749242783E+00  0.000000000E+00  0.119000000E+03  0.140000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.307859967E+00  0.983958470E-01  0.999123514E+00  0.999877018E+00  0.999870657E+00  0.999882636E+00  0.999863592E+00  0.999888105E+00  0.122981944E-03  0.117324620E-03  0.129226114E-03  0.111889525E-03  0.136289150E-03
 0.150521679E+02 -0.337170563E+02  0.732004642E+00 -0.523493111E+00  0.899931014E+00  0.000000000E+00  0.116400000E+03  0.180000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.243059963E+00  0.107674689E+00  0.999366701E+00  0.999893187E+00  0.999887886E+00  0.999897881E+00  0.999881843E+00  0.999902620E+00  0.106812962E-03  0.102080271E-03  0.111992793E-03  0.973140637E-04  0.117996264E-03
 0.150539589E+02 -0.337010841E+02  0.821552336E+00  0.434941709E+00  0.929581881E+00  0.000000000E+00  0.108400000E+03  0.240000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.170419963E+00  0.894221550E-01  0.999415398E+00  0.999864095E+00  0.999856657E+00  0.999872155E+00  0.999847341E+00  0.999879122E+00  0.135904884E-03  0.127768898E-03  0.143287167E-03  0.120338923E-03  0.152390548E-03
 0.150147495E+02 -0.337063637E+02 -0.113554358E+01  0.118221961E+00  0.114168107E+01  0.000000000E+00  0.105000000E+03  0.400000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.517109970E+00  0.155177423E+00  0.994312346E+00  0.999521298E+00  0.999499032E+00  0.999544259E+00  0.999471960E+00  0.999567848E+00  0.478702222E-03  0.455369896E-03  0.500711729E-03  0.431874633E-03  0.527976990E-03
 0.150395422E+02 -0.336948318E+02  0.101920754E+00  0.810145020E+00  0.816530943E+00  0.000000000E+00  0.106000000E+03  0.160000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.300499968E+00  0.638827070E-01  0.999415159E+00  0.999909462E+00  0.999904386E+00  0.999913866E+00  0.999900074E+00  0.999918069E+00  0.905377458E-04  0.860621940E-04  0.955572027E-04  0.818562841E-04  0.999263157E-04
 0.150309172E+02 -0.336949997E+02 -0.328631848E+00  0.799962878E+00  0.864834964E+00  0.000000000E+00  0.102400000E+03  0.190000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.423429970E+00  0.983875800E-01  0.997060418E+00  0.999737695E+00  0.999724320E+00  0.999752096E+00  0.999709968E+00  0.999764674E+00  0.262304829E-03  0.247780969E-03  0.275204207E-03  0.234997521E-03  0.289831702E-03
 0.150557919E+02 -0.336987762E+02  0.913119197E+00  0.573365688E+00  0.107820916E+01  0.000000000E+00  0.109500000E+03  0.250000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.422909971E+00  0.893327300E-01  0.998248637E+00  0.999834216E+00  0.999825929E+00  0.999842511E+00  0.999817380E+00  0.999849487E+00  0.165784418E-03  0.157340277E-03  0.173988567E-03  0.149962949E-03  0.182552466E-03
 0.150310011E+02 -0.337221947E+02 -0.324352294E+00 -0.831643760E+00  0.892656565E+00  0.000000000E+00  0.103300000E+03  0.100000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.241979961E+00  0.894575760E-01  0.999219477E+00  0.999864818E+00  0.999857317E+00  0.999872045E+00  0.999850554E+00  0.999877744E+00  0.135182106E-03  0.127886899E-03  0.142555337E-03  0.122160008E-03  0.149427090E-03
 0.150647078E+02 -0.337102509E+02  0.135796165E+01 -0.115235254E+00  0.136284220E+01  0.000000000E+00  0.105900000E+03  0.610000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.412099970E+00  0.126412184E+00  0.997689784E+00  0.999773580E+00  0.999762782E+00  0.999782979E+00  0.999751850E+00  0.999793040E+00  0.226419678E-03  0.217008758E-03  0.237017779E-03  0.206867961E-03  0.247916274E-03
 0.150113335E+02 -0.337140541E+02 -0.130597138E+01 -0.343510360E+00  0.135039270E+01  0.000000000E+00  0.148600000E+03  0.330000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -0.155510029E+00  0.223562932E+00  0.469194740E+00  0.848418004E+00  0.805152550E+00  0.881200873E+00  0.751206226E+00  0.906135138E+00  0.151581996E+00  0.118110144E+00  0.193882161E+00  0.937503744E-01  0.247826512E+00
 0.150130835E+02 -0.337168312E+02 -0.121857929E+01 -0.510002673E+00  0.132099903E+01  0.000000000E+00  0.103000000E+03  0.500000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.424929965E+00  0.639302420E-01  0.997233570E+00  0.999751192E+00  0.999736487E+00  0.999765219E+00  0.999720453E+00  0.999779743E+00  0.248808402E-03  0.234512137E-03  0.263362785E-03  0.220091901E-03  0.279363437E-03
 0.150118742E+02 -0.336999435E+02 -0.127916610E+01  0.503272533E+00  0.137460875E+01  0.000000000E+00  0.130800000E+03  0.160000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.460269970E+00  0.719726880E-01  0.976090729E+00  0.998343239E+00  0.998130750E+00  0.998514748E+00  0.997896458E+00  0.998660267E+00  0.165676062E-02  0.148308525E-02  0.186501643E-02  0.133929300E-02  0.208561924E-02
 0.150600834E+02 -0.336963615E+02  0.112735212E+01  0.718127668E+00  0.133664882E+01  0.000000000E+00  0.101100000E+03  0.680000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.157199650E-01  0.116991324E+00  0.998106003E+00  0.999249605E+00  0.999183669E+00  0.999309371E+00  0.999116493E+00  0.999357087E+00  0.750395169E-03  0.690464415E-03  0.815599306E-03  0.641927692E-03  0.882135446E-03
 0.150101252E+02 -0.336986656E+02 -0.136646819E+01  0.579914629E+00  0.148443127E+01  0.000000000E+00  0.111300000E+03  0.460000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.404739970E+00  0.135941218E+00  0.998223245E+00  0.999816126E+00  0.999807344E+00  0.999823918E+00  0.999799614E+00  0.999831321E+00  0.183873640E-03  0.175998567E-03  0.192561045E-03  0.168669601E-03  0.200243815E-03
 0.150163755E+02 -0.336942253E+02 -0.105455387E+01  0.846409798E+00  0.135221803E+01  0.000000000E+00  0.118000000E+03  0.110000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.639979968E+00  0.126414310E+00  0.969889879E+00  0.996133973E+00  0.995825677E+00  0.996430902E+00  0.995514145E+00  0.996717038E+00  0.386602719E-02  0.356370624E-02  0.417081729E-02  0.327906047E-02  0.448136139E-02
 0.150632486E+02 -0.337197495E+02  0.128503656E+01 -0.685227633E+00  0.145631588E+01  0.000000000E+00  0.109400000E+03  0.210000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.341209963E+00  0.107685471E+00  0.999090195E+00  0.999881379E+00  0.999875355E+00  0.999886375E+00  0.999870149E+00  0.999891267E+00  0.118620834E-03  0.113543849E-03  0.124618958E-03  0.108658640E-03  0.129839527E-03
 0.150452089E+02 -0.336904449E+02  0.384855926E+00  0.107331419E+01  0.114022696E+01  0.000000000E+00  0.114500000E+03  0.800000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.427879969E+00  0.638773340E-01  0.998174012E+00  0.999830805E+00  0.999821141E+00  0.999840190E+00  0.999810663E+00  0.999849231E+00  0.169194967E-03  0.159696735E-03  0.178788445E-03  0.150748902E-03  0.189327396E-03
 0.150696249E+02 -0.337126389E+02  0.160336757E+01 -0.258632571E+00  0.162409306E+01  0.000000000E+00  0.114400000E+03  0.500000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.345489967E+00  0.564083740E-01  0.999390900E+00  0.999915726E+00  0.999910526E+00  0.999919791E+00  0.999906394E+00  0.999923620E+00  0.842742579E-04  0.800298614E-04  0.894040418E-04  0.762844857E-04  0.935153892E-04
 0.150047913E+02 -0.337058907E+02 -0.163261247E+01  0.146333247E+00  0.163915729E+01  0.000000000E+00  0.961000000E+02  0.700000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.314719969E+00  0.263021691E+00  0.993759990E+00  0.999313883E+00  0.999275468E+00  0.999350119E+00  0.999244363E+00  0.999381590E+00  0.686117423E-03  0.649497575E-03  0.724240474E-03  0.618150142E-03  0.755252686E-03
 0.150712919E+02 -0.337085838E+02  0.168662536E+01 -0.153104500E-01  0.168669486E+01  0.000000000E+00  0.108100000E+03  0.900000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.490539971E+00  0.805001280E-01  0.994852006E+00  0.999585753E+00  0.999555671E+00  0.999614673E+00  0.999526383E+00  0.999638422E+00  0.414247296E-03  0.384973803E-03  0.443782230E-03  0.360738768E-03  0.473179443E-03
