 0.349445052E+01  0.585517475E+00 -0.899752246E+02  0.914821111E-01  0.899752711E+02  0.314057591E+01  0.691499710E+00  0.151343465E+00  0.218134995E+02  0.557419993E-01  0.331217187E-03  0.277091343E-03  0.400656853E-03  0.233561347E-03  0.470394570E-03  0.999668783E+00  0.999598855E+00  0.999722256E+00  0.999528772E+00  0.999765314E+00
 0.349449030E+01  0.586651845E+00 -0.897935437E+02  0.398992394E+01  0.898821449E+02  0.309718744E+01  0.604000092E+00  0.164862126E+00  0.214934998E+02  0.558140017E-01  0.332582868E-03  0.278235093E-03  0.402308256E-03  0.234525983E-03  0.472331771E-03  0.999667417E+00  0.999597202E+00  0.999721110E+00  0.999526833E+00  0.999764345E+00
 0.349459987E+01  0.588194280E+00 -0.893880461E+02  0.928800791E+01  0.898692933E+02  0.303805760E+01  0.851699829E+00  0.235382766E+00  0.209193001E+02  0.315370001E-01  0.332771886E-03  0.278393396E-03  0.402536820E-03  0.234659496E-03  0.472599890E-03  0.999667228E+00  0.999596973E+00  0.999720951E+00  0.999526564E+00  0.999764211E+00
 0.349460167E+01  0.585320520E+00 -0.895536435E+02 -0.593229115E+00  0.895556084E+02 -0.313496846E+01  0.572399139E+00  0.197037831E-01  0.197392006E+02  0.885600040E-02  0.337427348E-03  0.282292381E-03  0.408166249E-03  0.237947921E-03  0.479203487E-03  0.999662573E+00  0.999591338E+00  0.999717043E+00  0.999519954E+00  0.999760907E+00
 0.349470801E+01  0.585029712E+00 -0.892659826E+02 -0.159839583E+01  0.892802919E+02 -0.312368858E+01  0.699399948E+00  0.154071391E+00  0.213201008E+02  0.381059982E-01  0.341580537E-03  0.285770784E-03  0.413188286E-03  0.240881660E-03  0.485094482E-03  0.999658419E+00  0.999586311E+00  0.999713556E+00  0.999514057E+00  0.999757959E+00
 0.349477953E+01  0.587208419E+00 -0.889321820E+02  0.588933230E+01  0.891269725E+02  0.307546647E+01  0.112190056E+01  0.687801790E-02  0.173962994E+02  0.186600000E-02  0.343921050E-03  0.287731056E-03  0.416018420E-03  0.242534998E-03  0.488414270E-03  0.999656079E+00  0.999583478E+00  0.999711591E+00  0.999510733E+00  0.999756298E+00
 0.349481036E+01  0.585474760E+00 -0.889462164E+02 -0.731858892E-01  0.889462465E+02 -0.314076984E+01  0.965299606E+00  0.382626146E+00  0.208899002E+02  0.257350001E-01  0.346705704E-03  0.290063342E-03  0.419385591E-03  0.244502115E-03  0.492363970E-03  0.999653294E+00  0.999580108E+00  0.999709254E+00  0.999506780E+00  0.999754322E+00
 0.349481505E+01  0.583875465E+00 -0.890271322E+02 -0.557242731E+01  0.892013577E+02 -0.307908174E+01  0.622600555E+00  0.161952917E-01  0.192299995E+02  0.736400020E-02  0.342783023E-03  0.286777911E-03  0.414642327E-03  0.241731092E-03  0.486800097E-03  0.999657217E+00  0.999584856E+00  0.999712547E+00  0.999512349E+00  0.999757106E+00
 0.349482074E+01  0.584662483E+00 -0.889643935E+02 -0.286662553E+01  0.890105660E+02 -0.310938163E+01  0.682600021E+00  0.455892831E-01  0.205648003E+02  0.186620001E-01  0.345711446E-03  0.289230597E-03  0.418183348E-03  0.243799752E-03  0.490953740E-03  0.999654289E+00  0.999581311E+00  0.999710088E+00  0.999508191E+00  0.999755028E+00
 0.349484437E+01  0.587588363E+00 -0.887241112E+02  0.719253781E+01  0.890151701E+02  0.306070321E+01  0.793600082E+00  0.284766972E+00  0.211532001E+02  0.450319983E-01  0.345640410E-03  0.289171102E-03  0.418097452E-03  0.243749572E-03  0.490852985E-03  0.999654360E+00  0.999581397E+00  0.999710148E+00  0.999508292E+00  0.999755078E+00
