 0.260071472E+03  0.579127235E+02 -0.245727092E+00 -0.365861100E-01  0.248435810E+00  0.000000000E+00 -0.278300000E+03  0.240000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -0.106000000E+01  0.650000000E+00  0.100000000E+01  0.997675795E+00  0.997409088E+00  0.997881665E+00  0.997130384E+00  0.998061142E+00  0.232420531E-02  0.211728277E-02  0.258816743E-02  0.193713790E-02  0.286246426E-02
 0.260068298E+03  0.579157753E+02 -0.346708626E+00  0.146440178E+00  0.376366317E+00  0.000000000E+00 -0.296600000E+03  0.700000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -0.231000000E+01  0.190000000E+00  0.100000000E+01  0.999955717E+00  0.999952526E+00  0.999958963E+00  0.999948973E+00  0.999961666E+00  0.442830363E-04  0.410167059E-04  0.474524651E-04  0.382371363E-04  0.510135117E-04
 0.260090027E+03  0.579085312E+02  0.345575750E+00 -0.288263351E+00  0.450020403E+00  0.000000000E+00 -0.300600000E+03  0.460000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -0.202000000E+01  0.560000000E+00  0.100000000E+01  0.999875219E+00  0.999868272E+00  0.999882192E+00  0.999861473E+00  0.999888120E+00  0.124780874E-03  0.117745776E-03  0.131605689E-03  0.111774911E-03  0.138374305E-03
 0.260065552E+03  0.579076653E+02 -0.434748411E+00 -0.339810580E+00  0.551794708E+00  0.000000000E+00 -0.287200000E+03  0.190000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -0.234000000E+01  0.630000000E+00  0.100000000E+01  0.999929177E+00  0.999924816E+00  0.999932928E+00  0.999920463E+00  0.999936657E+00  0.708233876E-04  0.670615892E-04  0.751426092E-04  0.633248837E-04  0.795197998E-04
 0.260066040E+03  0.579174423E+02 -0.418087453E+00  0.246451885E+00  0.485320151E+00  0.000000000E+00 -0.291700000E+03  0.150000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -0.246000000E+01  0.350000000E+00  0.100000000E+01  0.999956663E+00  0.999953530E+00  0.999959342E+00  0.999950376E+00  0.999962041E+00  0.433372644E-04  0.405933609E-04  0.464467602E-04  0.379371739E-04  0.496168527E-04
 0.260081787E+03  0.579006119E+02  0.834574770E-01 -0.763348997E+00  0.767897666E+00  0.000000000E+00 -0.297300000E+03  0.120000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -0.177000000E+01  0.210000000E+00  0.100000000E+01  0.999901607E+00  0.999895124E+00  0.999908231E+00  0.999887945E+00  0.999913769E+00  0.983925183E-04  0.917069624E-04  0.104791778E-03  0.861772725E-04  0.111945442E-03
 0.260058563E+03  0.579069405E+02 -0.656842887E+00 -0.383302957E+00  0.760502338E+00  0.000000000E+00 -0.310100000E+03  0.140000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -0.176000000E+01  0.680000000E+00  0.100000000E+01  0.999106073E+00  0.998981481E+00  0.999215576E+00  0.998840548E+00  0.999303516E+00  0.893927213E-03  0.783181275E-03  0.101840929E-02  0.695959511E-03  0.115831592E-02
 0.260100433E+03  0.579209442E+02  0.677149177E+00  0.456875622E+00  0.816863716E+00  0.000000000E+00 -0.294200000E+03  0.300000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -0.202000000E+01  0.600000000E-01  0.100000000E+01  0.999954874E+00  0.999951224E+00  0.999958327E+00  0.999947549E+00  0.999961604E+00  0.451258545E-04  0.416189336E-04  0.487522619E-04  0.383926795E-04  0.524330064E-04
 0.260102600E+03  0.579207802E+02  0.745928764E+00  0.447059333E+00  0.869638860E+00  0.000000000E+00 -0.300100000E+03  0.400000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -0.159000000E+01  0.900000000E-01  0.100000000E+01  0.999779541E+00  0.999758061E+00  0.999798147E+00  0.999732275E+00  0.999813104E+00  0.220459283E-03  0.201575695E-03  0.241781320E-03  0.186682584E-03  0.267315128E-03
 0.260099854E+03  0.579268074E+02  0.658759356E+00  0.808451116E+00  0.104286003E+01  0.000000000E+00 -0.295000000E+03  0.110000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -0.201000000E+01  0.290000000E+00  0.100000000E+01  0.999937590E+00  0.999933425E+00  0.999941177E+00  0.999929600E+00  0.999944758E+00  0.624104481E-04  0.586735645E-04  0.665030094E-04  0.550372903E-04  0.703275079E-04
 0.260051910E+03  0.579145241E+02 -0.869164944E+00  0.717625390E-01  0.872122407E+00  0.000000000E+00 -0.296400000E+03  0.120000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -0.140000000E+01  0.370000000E+00  0.100000000E+01  0.999694596E+00  0.999671833E+00  0.999716831E+00  0.999647934E+00  0.999732700E+00  0.305404151E-03  0.283005915E-03  0.327996441E-03  0.267258937E-03  0.351778028E-03
 0.260053864E+03  0.579008331E+02 -0.806779087E+00 -0.749950647E+00  0.110150731E+01  0.000000000E+00 -0.289200000E+03  0.600000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00 -0.168000000E+01  0.170000000E+00  0.100000000E+01  0.999869038E+00  0.999859501E+00  0.999877738E+00  0.999849368E+00  0.999886205E+00  0.130962011E-03  0.122211864E-03  0.140459036E-03  0.113731839E-03  0.150304026E-03
