 0.152113113E+03  0.123084717E+02  0.362830050E-01  0.828370500E-02  0.372166110E-01  0.000000000E+00  0.283300000E+03  0.160000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.100000000E+06  0.100000000E+01  0.999983619E+00  0.999982575E+00  0.999984402E+00  0.999981417E+00  0.999985287E+00  0.163810623E-04  0.155918252E-04  0.174093745E-04  0.146749437E-04  0.185698658E-04
 0.152112457E+03  0.123101664E+02 -0.215455800E-02  0.110008746E+00  0.110029839E+00  0.000000000E+00  0.294900000E+03  0.190000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.100000000E+06  0.100000000E+01  0.999972433E+00  0.999969911E+00  0.999974428E+00  0.999967183E+00  0.999976424E+00  0.275672277E-04  0.255626593E-04  0.300272565E-04  0.234834644E-04  0.326680980E-04
 0.152110840E+03  0.123111105E+02 -0.974467550E-01  0.166639060E+00  0.193040013E+00  0.000000000E+00  0.274100000E+03  0.180000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.100000000E+06  0.100000000E+01  0.999970642E+00  0.999968398E+00  0.999972530E+00  0.999966203E+00  0.999973997E+00  0.293581324E-04  0.274602966E-04  0.315603814E-04  0.259382731E-04  0.337655493E-04
 0.152118500E+03  0.123136120E+02  0.351784587E+00  0.316696912E+00  0.473338485E+00  0.000000000E+00  0.281400000E+03  0.180000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.100000000E+06  0.100000000E+01  0.999982228E+00  0.999981119E+00  0.999983124E+00  0.999979950E+00  0.999984070E+00  0.177722988E-04  0.168726002E-04  0.188754179E-04  0.159216751E-04  0.200068211E-04
 0.152121826E+03  0.123088617E+02  0.547181666E+00  0.316633250E-01  0.548097014E+00  0.000000000E+00  0.287400000E+03  0.200000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.100000000E+06  0.100000000E+01  0.999982422E+00  0.999981304E+00  0.999983288E+00  0.999980204E+00  0.999984223E+00  0.175778586E-04  0.167041683E-04  0.186754896E-04  0.157738352E-04  0.197728163E-04
 0.152116241E+03  0.122991943E+02  0.219670042E+00 -0.548325419E+00  0.590690851E+00  0.000000000E+00  0.264800000E+03  0.190000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.100000000E+06  0.100000000E+01  0.999869624E+00  0.999845550E+00  0.999889670E+00  0.999818657E+00  0.999904583E+00  0.130376140E-03  0.110146131E-03  0.153941811E-03  0.949783528E-04  0.181184552E-03
 0.152116043E+03  0.122987499E+02  0.207658231E+00 -0.575023532E+00  0.611370564E+00  0.000000000E+00  0.287800000E+03  0.200000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.100000000E+06  0.100000000E+01  0.999982051E+00  0.999980916E+00  0.999982943E+00  0.999979749E+00  0.999983868E+00  0.179487272E-04  0.170481645E-04  0.190673650E-04  0.161075079E-04  0.202327959E-04
 0.152116364E+03  0.123219995E+02  0.226857647E+00  0.820003033E+00  0.850805104E+00  0.000000000E+00  0.291600000E+03  0.170000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.100000000E+06  0.100000000E+01  0.999977317E+00  0.999975789E+00  0.999978611E+00  0.999973788E+00  0.999979768E+00  0.226826491E-04  0.213813167E-04  0.241780368E-04  0.202273827E-04  0.261185847E-04
 0.152119781E+03  0.122986383E+02  0.427081048E+00 -0.581681073E+00  0.721630812E+00  0.000000000E+00  0.288400000E+03  0.200000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.100000000E+06  0.100000000E+01  0.999981317E+00  0.999980171E+00  0.999982254E+00  0.999978860E+00  0.999983231E+00  0.186828184E-04  0.177310500E-04  0.198043226E-04  0.167668182E-04  0.211318811E-04
 0.152101761E+03  0.122983341E+02 -0.629992664E+00 -0.600021362E+00  0.870009422E+00  0.000000000E+00  0.292900000E+03  0.180000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.100000000E+06  0.100000000E+01  0.999974788E+00  0.999972928E+00  0.999976390E+00  0.999970557E+00  0.999977828E+00  0.252124472E-04  0.235950217E-04  0.270523653E-04  0.221634643E-04  0.294325312E-04
