 0.399947510E+02 -0.344485283E+02 -0.535662430E-01  0.883040430E-01  0.103280909E+00  0.000000000E+00  0.582000000E+02  0.900000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.431770055E+00  0.893728580E-01  0.100000000E+01  0.999969223E+00  0.999966948E+00  0.999971647E+00  0.999964686E+00  0.999973594E+00  0.307769975E-04  0.283301400E-04  0.330273935E-04  0.262951065E-04  0.352972708E-04
 0.399946671E+02 -0.344536400E+02 -0.577870160E-01 -0.218266100E+00  0.225786239E+00  0.000000000E+00  0.514000000E+02  0.600000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.628050053E+00  0.640063290E-01  0.100000000E+01  0.999891657E+00  0.999881190E+00  0.999900161E+00  0.999871090E+00  0.999908361E+00  0.108343380E-03  0.997409944E-04  0.118595716E-03  0.914903540E-04  0.128698673E-03
 0.399894180E+02 -0.344545593E+02 -0.317478091E+00 -0.273521632E+00  0.419054210E+00  0.000000000E+00  0.590000000E+02  0.210000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.357010054E+00  0.126463847E+00  0.100000000E+01  0.999963168E+00  0.999960484E+00  0.999966051E+00  0.999957533E+00  0.999968547E+00  0.368321149E-04  0.339203296E-04  0.394982620E-04  0.314101629E-04  0.423549925E-04
 0.399981270E+02 -0.344393616E+02  0.113390855E+00  0.638472199E+00  0.648463011E+00  0.000000000E+00  0.521000000E+02  0.130000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.670190055E+00  0.639353470E-01  0.100000000E+01  0.999813403E+00  0.999793309E+00  0.999829937E+00  0.999773180E+00  0.999845713E+00  0.186597359E-03  0.169940023E-03  0.206264180E-03  0.153984003E-03  0.226393359E-03
 0.399925003E+02 -0.344627228E+02 -0.164890975E+00 -0.763382435E+00  0.780987680E+00  0.000000000E+00  0.671000000E+02  0.180000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.618550051E+00  0.107731194E+00  0.100000000E+01  0.999883815E+00  0.999874575E+00  0.999892779E+00  0.999865266E+00  0.999900683E+00  0.116184586E-03  0.107107782E-03  0.125299156E-03  0.992267514E-04  0.134466372E-03
 0.400064201E+02 -0.344408302E+02  0.523691475E+00  0.550010383E+00  0.759449959E+00  0.000000000E+00  0.474000000E+02  0.500000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.496470053E+00  0.640089040E-01  0.100000000E+01  0.999956557E+00  0.999953146E+00  0.999959869E+00  0.999949661E+00  0.999962885E+00  0.434431473E-04  0.400763336E-04  0.468291917E-04  0.370861682E-04  0.503003544E-04
 0.400040855E+02 -0.344617233E+02  0.408170640E+00 -0.703317285E+00  0.813178003E+00  0.000000000E+00  0.582000000E+02  0.110000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.399380054E+00  0.720602100E-01  0.100000000E+01  0.999971909E+00  0.999969823E+00  0.999974133E+00  0.999967747E+00  0.999976085E+00  0.280907085E-04  0.258479689E-04  0.301607199E-04  0.238984958E-04  0.322363083E-04
 0.399967957E+02 -0.344675560E+02  0.474683900E-01 -0.105329716E+01  0.105436623E+01  0.000000000E+00  0.621000000E+02  0.220000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.242500051E+00  0.985139590E-01  0.100000000E+01  0.999936222E+00  0.999931516E+00  0.999941272E+00  0.999926154E+00  0.999945890E+00  0.637780162E-04  0.585844573E-04  0.684540921E-04  0.540980028E-04  0.737361414E-04
 0.399987907E+02 -0.344689178E+02  0.146292299E+00 -0.113508618E+01  0.114447463E+01  0.000000000E+00  0.611000000E+02  0.110000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.525970055E+00  0.639520120E-01  0.100000000E+01  0.999954477E+00  0.999951003E+00  0.999957990E+00  0.999947684E+00  0.999960935E+00  0.455230320E-04  0.419743499E-04  0.489296365E-04  0.389458200E-04  0.522934617E-04
 0.399782944E+02 -0.344509163E+02 -0.867819071E+00 -0.550515390E-01  0.869563460E+00  0.000000000E+00  0.294000000E+02  0.320000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.292230051E+00  0.117079750E+00  0.100000000E+01  0.999659583E+00  0.999624757E+00  0.999691320E+00  0.999590981E+00  0.999718084E+00  0.340416918E-03  0.308371581E-03  0.374576491E-03  0.281831040E-03  0.408338814E-03
 0.399971237E+02 -0.344294472E+02  0.638841090E-01  0.123319805E+01  0.123485160E+01  0.000000000E+00  0.598000000E+02  0.500000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.513350055E+00  0.805437160E-01  0.100000000E+01  0.999958485E+00  0.999955364E+00  0.999961729E+00  0.999952301E+00  0.999964512E+00  0.415151107E-04  0.382162864E-04  0.446091705E-04  0.354658559E-04  0.476434511E-04
 0.400138779E+02 -0.344468918E+02  0.892696261E+00  0.186495900E+00  0.911968946E+00  0.000000000E+00  0.632000000E+02  0.130000000E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.293560052E+00  0.721268230E-01  0.100000000E+01  0.999954017E+00  0.999950600E+00  0.999957811E+00  0.999947169E+00  0.999960898E+00  0.459825351E-04  0.421757931E-04  0.493421390E-04  0.390730505E-04  0.528139934E-04
