 0.264254737E+01  0.202393774E+00 -0.414822028E+02 -0.426723006E+02  0.595121701E+02 -0.234205361E+01  0.579500198E+00  0.503536053E-01  0.207695999E+02  0.276480000E-01  0.276440714E-02  0.263224340E-02  0.289951220E-02  0.251054212E-02  0.303017354E-02  0.997235593E+00  0.997099554E+00  0.997363570E+00  0.996966769E+00  0.997485065E+00
 0.264216768E+01  0.202872590E+00 -0.427566784E+02 -0.410226697E+02  0.592536326E+02 -0.237688886E+01  0.560899734E+00  0.101160668E+00  0.215524998E+02  0.426909998E-01  0.281262947E-02  0.267816272E-02  0.295008081E-02  0.255435716E-02  0.308300025E-02  0.997187371E+00  0.997048980E+00  0.997317570E+00  0.996913888E+00  0.997441177E+00
 0.264238409E+01  0.202719791E+00 -0.420292071E+02 -0.415499180E+02  0.591003379E+02 -0.236192898E+01  0.549798965E+00  0.153820649E+00  0.214937000E+02  0.399970002E-01  0.284171765E-02  0.270586175E-02  0.298058412E-02  0.258078712E-02  0.311486538E-02  0.997158282E+00  0.997018474E+00  0.997289822E+00  0.996881990E+00  0.997414703E+00
 0.264233794E+01  0.202931051E+00 -0.421827264E+02 -0.408231109E+02  0.587018636E+02 -0.237257278E+01  0.528499603E+00  0.124199942E+00  0.218927994E+02  0.578400008E-01  0.291910317E-02  0.277955183E-02  0.306173385E-02  0.265110191E-02  0.319963699E-02  0.997080897E+00  0.996937317E+00  0.997216002E+00  0.996797132E+00  0.997344271E+00
 0.264298918E+01  0.202034125E+00 -0.399971923E+02 -0.439125787E+02  0.593977269E+02 -0.230956645E+01  0.125090027E+01  0.212604869E-01  0.184400005E+02  0.310000010E-02  0.278562484E-02  0.265244777E-02  0.292176230E-02  0.252982055E-02  0.305341727E-02  0.997214375E+00  0.997077302E+00  0.997343330E+00  0.996943501E+00  0.997465755E+00
 0.264320293E+01  0.202007921E+00 -0.392773913E+02 -0.440043817E+02  0.589838882E+02 -0.229949632E+01  0.114299965E+01  0.256147310E-01  0.188411999E+02  0.418999980E-02  0.286406537E-02  0.272714226E-02  0.300401897E-02  0.260109276E-02  0.313934634E-02  0.997135935E+00  0.996995037E+00  0.997268504E+00  0.996857484E+00  0.997394364E+00
 0.264361403E+01  0.201430145E+00 -0.378973524E+02 -0.459942679E+02  0.595959898E+02 -0.225997614E+01  0.641601563E+00  0.109524123E+00  0.219449005E+02  0.631109998E-01  0.274899474E-02  0.261756709E-02  0.288334984E-02  0.249653848E-02  0.301328933E-02  0.997251005E+00  0.997115718E+00  0.997378272E+00  0.996983670E+00  0.997499092E+00
 0.264384679E+01  0.201589570E+00 -0.371119040E+02 -0.454478250E+02  0.586753630E+02 -0.225556715E+01  0.389200211E+00  0.860535055E-01  0.217623997E+02  0.499190018E-01  0.292434234E-02  0.278454083E-02  0.306722784E-02  0.265586244E-02  0.320537613E-02  0.997075658E+00  0.996931823E+00  0.997211005E+00  0.996791387E+00  0.997339503E+00
 0.264364444E+01  0.201855919E+00 -0.377914221E+02 -0.445304579E+02  0.584050791E+02 -0.227451460E+01  0.572099686E+00  0.158205330E+00  0.217303009E+02  0.583119988E-01  0.297845280E-02  0.283606751E-02  0.312396981E-02  0.270502987E-02  0.326464966E-02  0.997021547E+00  0.996875076E+00  0.997159387E+00  0.996732053E+00  0.997290254E+00
 0.264404326E+01  0.202010666E+00 -0.364467109E+02 -0.440013279E+02  0.571356245E+02 -0.226256229E+01  0.860700607E+00  0.180515826E+00  0.211336994E+02  0.316549987E-01  0.324995913E-02  0.309461171E-02  0.340867393E-02  0.295174586E-02  0.356204492E-02  0.996750041E+00  0.996590355E+00  0.996900382E+00  0.996434353E+00  0.997043130E+00
 0.264416045E+01  0.202070983E+00 -0.360514825E+02 -0.437947786E+02  0.567247038E+02 -0.225951923E+01  0.616498947E+00  0.226451829E+00  0.219445000E+02  0.778480023E-01  0.334440253E-02  0.318454714E-02  0.350770578E-02  0.303757059E-02  0.366548705E-02  0.996655597E+00  0.996491319E+00  0.996810286E+00  0.996330805E+00  0.996957164E+00
 0.264323610E+01  0.202244622E+00 -0.391636397E+02 -0.431907413E+02  0.583029228E+02 -0.230733375E+01  0.114160156E+01  0.188579857E-01  0.189321995E+02  0.477699980E-02  0.299922901E-02  0.285585170E-02  0.314575631E-02  0.272390837E-02  0.328740797E-02  0.997000771E+00  0.996853288E+00  0.997139568E+00  0.996709271E+00  0.997271344E+00
 0.264335191E+01  0.202288499E+00 -0.387731943E+02 -0.430407791E+02  0.579298651E+02 -0.230407967E+01  0.867300034E+00  0.380602665E-01  0.202499008E+02  0.138499998E-01  0.307665175E-02  0.292957785E-02  0.322694336E-02  0.279426031E-02  0.337221551E-02  0.996923348E+00  0.996772095E+00  0.997065711E+00  0.996624377E+00  0.997200876E+00
 0.264318945E+01  0.202922053E+00 -0.393149919E+02 -0.408610436E+02  0.567035579E+02 -0.233691366E+01  0.719999313E+00  0.162818178E+00  0.215417995E+02  0.471130013E-01  0.334935452E-02  0.318926278E-02  0.351289832E-02  0.304207074E-02  0.367091078E-02  0.996650645E+00  0.996486126E+00  0.996805561E+00  0.996325376E+00  0.996952657E+00
 0.264365602E+01  0.202661784E+00 -0.377457659E+02 -0.417595865E+02  0.562903714E+02 -0.230575241E+01  0.836799622E+00  0.111450426E+00  0.208509006E+02  0.281879995E-01  0.344797499E-02  0.328317645E-02  0.361630879E-02  0.313169401E-02  0.377892411E-02  0.996552025E+00  0.996382712E+00  0.996711478E+00  0.996217252E+00  0.996862886E+00
 0.264342371E+01  0.203001570E+00 -0.385253661E+02 -0.405894696E+02  0.559616732E+02 -0.233011044E+01  0.911399841E+00  0.269779772E+00  0.219573994E+02  0.856430009E-01  0.352902516E-02  0.336035877E-02  0.370129457E-02  0.320535186E-02  0.386769092E-02  0.996470975E+00  0.996297725E+00  0.996634156E+00  0.996128394E+00  0.996789108E+00
 0.264400111E+01  0.202838172E+00 -0.365821102E+02 -0.411556691E+02  0.550639618E+02 -0.229742907E+01  0.727499008E+00  0.104419976E+00  0.215400009E+02  0.489679985E-01  0.376279971E-02  0.358297924E-02  0.394641561E-02  0.341781426E-02  0.412370872E-02  0.996237200E+00  0.996052603E+00  0.996411131E+00  0.995872114E+00  0.996576299E+00
 0.264531855E+01  0.200644358E+00 -0.321605431E+02 -0.487081784E+02  0.583676895E+02 -0.215435730E+01  0.773599625E+00  0.198534057E+00  0.218705997E+02  0.700460002E-01  0.298603608E-02  0.284328871E-02  0.313192186E-02  0.271192048E-02  0.327295643E-02  0.997013964E+00  0.996867124E+00  0.997152153E+00  0.996723738E+00  0.997283352E+00
 0.264459068E+01  0.200797505E+00 -0.346118893E+02 -0.481767217E+02  0.593209861E+02 -0.219378856E+01  0.134749985E+01  0.218959339E-01  0.185536995E+02  0.363300000E-02  0.279996635E-02  0.266610436E-02  0.293680159E-02  0.254285133E-02  0.306912812E-02  0.997200034E+00  0.997062261E+00  0.997329649E+00  0.996927774E+00  0.997452702E+00
 0.264463187E+01  0.201015082E+00 -0.344714774E+02 -0.474288505E+02  0.586325730E+02 -0.219928596E+01  0.655698776E+00  0.376822799E+00  0.217943001E+02  0.752459988E-01  0.293282669E-02  0.279262004E-02  0.307612483E-02  0.266357169E-02  0.321467011E-02  0.997067173E+00  0.996922925E+00  0.997202911E+00  0.996782084E+00  0.997331781E+00
 0.264465958E+01  0.201102332E+00 -0.343774517E+02 -0.471290257E+02  0.583348459E+02 -0.220100389E+01  0.620401382E+00  0.707317516E-01  0.209494991E+02  0.335000008E-01  0.299271723E-02  0.284965084E-02  0.313892789E-02  0.271799137E-02  0.328027497E-02  0.997007283E+00  0.996860117E+00  0.997145780E+00  0.996716412E+00  0.997277271E+00
 0.264510565E+01  0.200993513E+00 -0.328753905E+02 -0.475062023E+02  0.577722300E+02 -0.217614860E+01  0.130420113E+01  0.251506716E-01  0.186858997E+02  0.461500000E-02  0.311011467E-02  0.296144316E-02  0.326203299E-02  0.282466765E-02  0.340886949E-02  0.996889885E+00  0.996737004E+00  0.997033789E+00  0.996587686E+00  0.997170418E+00
 0.264540180E+01  0.201060091E+00 -0.318771317E+02 -0.472791861E+02  0.570216885E+02 -0.216401807E+01  0.649000168E+00  0.494789891E-01  0.207191010E+02  0.210449994E-01  0.327580867E-02  0.311922736E-02  0.343577948E-02  0.297523621E-02  0.359035780E-02  0.996724191E+00  0.996563248E+00  0.996875723E+00  0.996406012E+00  0.997019601E+00
 0.264538415E+01  0.201242597E+00 -0.319353474E+02 -0.466515225E+02  0.565352189E+02 -0.217107843E+01  0.892198563E+00  0.227831840E+00  0.217278996E+02  0.520769991E-01  0.338910416E-02  0.322711525E-02  0.355457876E-02  0.307819369E-02  0.371444672E-02  0.996610896E+00  0.996444444E+00  0.996767641E+00  0.996281796E+00  0.996916474E+00
 0.264598137E+01  0.200363808E+00 -0.299290607E+02 -0.496769711E+02  0.579961217E+02 -0.211303262E+01  0.112849998E+01  0.538393930E-01  0.190965004E+02  0.581299980E-02  0.306272077E-02  0.291631199E-02  0.321233511E-02  0.278160149E-02  0.335695593E-02  0.996937279E+00  0.996786705E+00  0.997079000E+00  0.996639652E+00  0.997213555E+00
 0.264650928E+01  0.200820444E+00 -0.281474450E+02 -0.481098566E+02  0.557390075E+02 -0.210016262E+01  0.553600311E+00  0.511650331E-01  0.206977005E+02  0.209330004E-01  0.358528157E-02  0.341393075E-02  0.376028213E-02  0.325647833E-02  0.392930192E-02  0.996414718E+00  0.996238737E+00  0.996580487E+00  0.996066720E+00  0.996737898E+00
 0.264713853E+01  0.200765521E+00 -0.260276939E+02 -0.483021091E+02  0.548683387E+02 -0.206504044E+01  0.558898926E+00  0.168430209E+00  0.204761009E+02  0.213539992E-01  0.381627914E-02  0.363390744E-02  0.400248967E-02  0.346642022E-02  0.418227374E-02  0.996183721E+00  0.995996529E+00  0.996360109E+00  0.995813489E+00  0.996527614E+00
 0.264580957E+01  0.200855925E+00 -0.305046894E+02 -0.479837592E+02  0.568592757E+02 -0.213707403E+01  0.919500351E+00  0.384095371E+00  0.214179001E+02  0.390410013E-01  0.331310117E-02  0.315473981E-02  0.347488381E-02  0.300912545E-02  0.363120363E-02  0.996686899E+00  0.996524142E+00  0.996840146E+00  0.996365124E+00  0.996985656E+00
 0.264600283E+01  0.200916742E+00 -0.298531515E+02 -0.477758001E+02  0.563359364E+02 -0.212929444E+01  0.112409973E+01  0.184797272E-01  0.189041996E+02  0.521800020E-02  0.343692344E-02  0.327265232E-02  0.360472054E-02  0.312165058E-02  0.376682017E-02  0.996563077E+00  0.996394301E+00  0.996722022E+00  0.996229368E+00  0.996872946E+00
 0.264568932E+01  0.201189214E+00 -0.309075822E+02 -0.468369954E+02  0.561157979E+02 -0.215409743E+01  0.100860024E+01  0.117896035E+00  0.199570007E+02  0.108059999E-01  0.349072889E-02  0.332389002E-02  0.366113883E-02  0.317054825E-02  0.382574884E-02  0.996509271E+00  0.996337881E+00  0.996670691E+00  0.996170379E+00  0.996823968E+00
 0.264626881E+01  0.200886497E+00 -0.289572085E+02 -0.478813594E+02  0.559566306E+02 -0.211471578E+01  0.131180000E+01  0.349248424E-01  0.185932999E+02  0.408599990E-02  0.353028695E-02  0.336156035E-02  0.370261762E-02  0.320649858E-02  0.386907282E-02  0.996469713E+00  0.996296402E+00  0.996632953E+00  0.996127011E+00  0.996787959E+00
 0.264630890E+01  0.201556708E+00 -0.288179513E+02 -0.455770704E+02  0.539234982E+02 -0.213462112E+01  0.850999832E+00  0.687503815E-01  0.208043003E+02  0.220240001E-01  0.408832929E-02  0.389298193E-02  0.428773271E-02  0.371369049E-02  0.448017778E-02  0.995911671E+00  0.995711294E+00  0.996100557E+00  0.995515278E+00  0.996279943E+00
 0.264654316E+01  0.201498530E+00 -0.280291446E+02 -0.457784492E+02  0.536777361E+02 -0.212019500E+01  0.537399292E+00  0.928560868E-01  0.212388000E+02  0.392349996E-01  0.416301786E-02  0.396410890E-02  0.436604151E-02  0.378157933E-02  0.456195948E-02  0.995836982E+00  0.995632989E+00  0.996029298E+00  0.995433413E+00  0.996211945E+00
 0.264670401E+01  0.201646519E+00 -0.274864092E+02 -0.452704873E+02  0.529614927E+02 -0.211646359E+01  0.564300537E+00  0.591434091E-01  0.209724998E+02  0.268239994E-01  0.439059803E-02  0.418083868E-02  0.460459888E-02  0.398844912E-02  0.481114020E-02  0.995609402E+00  0.995394396E+00  0.995812164E+00  0.995183975E+00  0.996004743E+00
 0.264445937E+01  0.202153010E+00 -0.350439667E+02 -0.435148652E+02  0.558714873E+02 -0.224878078E+01  0.576999664E+00  0.597132631E-01  0.212066994E+02  0.364260003E-01  0.355167711E-02  0.338192980E-02  0.372504628E-02  0.322593811E-02  0.389249907E-02  0.996448323E+00  0.996273973E+00  0.996612546E+00  0.996103561E+00  0.996768488E+00
 0.264528536E+01  0.201653317E+00 -0.322652868E+02 -0.452386225E+02  0.555660121E+02 -0.219034266E+01  0.120389938E+01  0.228212699E-01  0.184727001E+02  0.348400000E-02  0.362976185E-02  0.345628864E-02  0.380692153E-02  0.329690309E-02  0.397801506E-02  0.996370238E+00  0.996192097E+00  0.996538052E+00  0.996017957E+00  0.996697407E+00
 0.264494915E+01  0.201825482E+00 -0.333965969E+02 -0.446444243E+02  0.557535408E+02 -0.221305308E+01  0.944499970E+00  0.135565430E+00  0.201777992E+02  0.153059997E-01  0.358157581E-02  0.341040181E-02  0.375639647E-02  0.325311046E-02  0.392524348E-02  0.996418424E+00  0.996242622E+00  0.996584023E+00  0.996070783E+00  0.996741271E+00
 0.264499312E+01  0.201860872E+00 -0.332482461E+02 -0.445230295E+02  0.555674907E+02 -0.221222390E+01  0.657999039E+00  0.218337491E+00  0.218819008E+02  0.744780004E-01  0.362937875E-02  0.345592383E-02  0.380651984E-02  0.329655492E-02  0.397759552E-02  0.996370621E+00  0.996192499E+00  0.996538418E+00  0.996018377E+00  0.996697756E+00
 0.264480717E+01  0.202437836E+00 -0.338703705E+02 -0.425379124E+02  0.543753252E+02 -0.224324013E+01  0.839700699E+00  0.170345336E+00  0.216257000E+02  0.497439988E-01  0.395532025E-02  0.376631634E-02  0.414827474E-02  0.359279428E-02  0.433453185E-02  0.996044680E+00  0.995850747E+00  0.996227457E+00  0.995661074E+00  0.996401035E+00
 0.264454162E+01  0.202738923E+00 -0.347624788E+02 -0.415008147E+02  0.541363792E+02 -0.226806713E+01  0.909599304E+00  0.168463066E+00  0.208234997E+02  0.273669995E-01  0.402497825E-02  0.383265210E-02  0.422131040E-02  0.365610812E-02  0.441080872E-02  0.995975022E+00  0.995777714E+00  0.996160998E+00  0.995584719E+00  0.996337619E+00
 0.264463124E+01  0.202772853E+00 -0.344603898E+02 -0.413847737E+02  0.538536717E+02 -0.226515057E+01  0.652400971E+00  0.142012298E+00  0.218579006E+02  0.620639995E-01  0.410937902E-02  0.391302785E-02  0.430980282E-02  0.373282368E-02  0.450322679E-02  0.995890621E+00  0.995689225E+00  0.996080474E+00  0.995492206E+00  0.996260779E+00
 0.264491331E+01  0.202930824E+00 -0.335092710E+02 -0.408435373E+02  0.528305384E+02 -0.225787115E+01  0.922500610E+00  0.119341306E+00  0.207863998E+02  0.259199999E-01  0.443386869E-02  0.422204666E-02  0.464995300E-02  0.402778354E-02  0.485851572E-02  0.995566131E+00  0.995349033E+00  0.995770878E+00  0.995136551E+00  0.995965345E+00
 0.264565601E+01  0.202581332E+00 -0.310104063E+02 -0.420500550E+02  0.522479897E+02 -0.220622607E+01  0.452301025E+00  0.111395232E+00  0.218952999E+02  0.655009970E-01  0.463291947E-02  0.441161023E-02  0.485858253E-02  0.420873313E-02  0.507644068E-02  0.995367081E+00  0.995140363E+00  0.995580958E+00  0.994918402E+00  0.995784106E+00
 0.264554262E+01  0.202729074E+00 -0.313913145E+02 -0.415413477E+02  0.520682071E+02 -0.221791276E+01  0.673299789E+00  0.112820990E+00  0.214549999E+02  0.386609994E-01  0.469658641E-02  0.447224316E-02  0.492531140E-02  0.426661247E-02  0.514614158E-02  0.995303414E+00  0.995073621E+00  0.995520210E+00  0.994848629E+00  0.995726135E+00
 0.264507488E+01  0.202986494E+00 -0.329647472E+02 -0.406532072E+02  0.523388748E+02 -0.225213443E+01  0.838600159E+00  0.134812534E+00  0.217628002E+02  0.541689992E-01  0.460114299E-02  0.438134814E-02  0.482527750E-02  0.417984566E-02  0.504165209E-02  0.995398857E+00  0.995173674E+00  0.995611277E+00  0.994953226E+00  0.995813040E+00
 0.264519653E+01  0.202923170E+00 -0.325555276E+02 -0.408717408E+02  0.522528619E+02 -0.224341723E+01  0.120159912E+01  0.633205831E+00  0.215716991E+02  0.500090010E-01  0.463120905E-02  0.440998133E-02  0.485678984E-02  0.420717821E-02  0.507456814E-02  0.995368791E+00  0.995142156E+00  0.995582590E+00  0.994920276E+00  0.995785664E+00
 0.264535658E+01  0.202914852E+00 -0.320165492E+02 -0.409013843E+02  0.519421087E+02 -0.223494513E+01  0.130989838E+01  0.216506030E-01  0.185666008E+02  0.355700010E-02  0.474189291E-02  0.451539076E-02  0.497279627E-02  0.430780102E-02  0.519574107E-02  0.995258107E+00  0.995026126E+00  0.995476980E+00  0.994798978E+00  0.995684881E+00
 0.264609495E+01  0.201869077E+00 -0.295366520E+02 -0.445017530E+02  0.534117949E+02 -0.215675535E+01  0.685798645E+00  0.221285418E+00  0.214092999E+02  0.390710011E-01  0.424576366E-02  0.404290927E-02  0.445278776E-02  0.385679352E-02  0.465256121E-02  0.995754236E+00  0.995546238E+00  0.995950351E+00  0.995342718E+00  0.996136610E+00
 0.264582445E+01  0.202355106E+00 -0.304446160E+02 -0.428289504E+02  0.525470611E+02 -0.218876179E+01  0.866899490E+00  0.236636892E+00  0.215979996E+02  0.499459989E-01  0.452937073E-02  0.431299657E-02  0.475005191E-02  0.411459961E-02  0.496307514E-02  0.995470629E+00  0.995248915E+00  0.995679757E+00  0.995031884E+00  0.995878390E+00
 0.264646191E+01  0.201755405E+00 -0.283012856E+02 -0.448947373E+02  0.530707094E+02 -0.213326368E+01  0.774999618E+00  0.703573078E-01  0.206382008E+02  0.194869991E-01  0.435491159E-02  0.414685347E-02  0.456719385E-02  0.395600937E-02  0.477206787E-02  0.995645088E+00  0.995431809E+00  0.995846212E+00  0.995223088E+00  0.996037234E+00
 0.264568520E+01  0.202674075E+00 -0.309114735E+02 -0.417313473E+02  0.519328850E+02 -0.220833529E+01  0.793699264E+00  0.291798003E-01  0.198747005E+02  0.104400003E-01  0.474522825E-02  0.451856717E-02  0.497629196E-02  0.431083323E-02  0.519939241E-02  0.995254772E+00  0.995022630E+00  0.995473798E+00  0.994795323E+00  0.995681844E+00
 0.264617310E+01  0.202871422E+00 -0.292670359E+02 -0.410557548E+02  0.504195835E+02 -0.219010162E+01  0.112559891E+01  0.356834196E-01  0.183922997E+02  0.447200010E-02  0.533436922E-02  0.507968241E-02  0.559371796E-02  0.484647369E-02  0.584429004E-02  0.994665631E+00  0.994405084E+00  0.994911644E+00  0.994149760E+00  0.995145357E+00
 0.264663292E+01  0.203232625E+00 -0.277163135E+02 -0.398164598E+02  0.485133436E+02 -0.217890133E+01  0.827301025E+00  0.661932454E-01  0.209664001E+02  0.259070005E-01  0.621223388E-02  0.591590629E-02  0.651359217E-02  0.564477625E-02  0.680501263E-02  0.993787766E+00  0.993485036E+00  0.994074204E+00  0.993188043E+00  0.994345812E+00
 0.264682319E+01  0.203392751E+00 -0.270746464E+02 -0.392669474E+02  0.476962225E+02 -0.217444198E+01  0.863300323E+00  0.275791809E-01  0.195660000E+02  0.741099990E-02  0.664324349E-02  0.632649886E-02  0.696516900E-02  0.603679076E-02  0.727661924E-02  0.993356757E+00  0.993033375E+00  0.993663036E+00  0.992715959E+00  0.993953196E+00
 0.264880740E+01  0.198652894E+00 -0.204143457E+02 -0.555742984E+02  0.592051362E+02 -0.192282950E+01  0.121509933E+01  0.286917258E-01  0.184365997E+02  0.403500020E-02  0.282179151E-02  0.268688721E-02  0.295968859E-02  0.256268190E-02  0.309303700E-02  0.997178208E+00  0.997039372E+00  0.997308830E+00  0.996903841E+00  0.997432838E+00
 0.264941011E+01  0.198682563E+00 -0.183826727E+02 -0.554745805E+02  0.584410108E+02 -0.189077983E+01  0.642099381E+00  0.935009643E-01  0.213516998E+02  0.378270000E-01  0.297118780E-02  0.282914941E-02  0.311635152E-02  0.269842849E-02  0.325669152E-02  0.997028812E+00  0.996882695E+00  0.997166317E+00  0.996740019E+00  0.997296866E+00
 0.264963190E+01  0.198310233E+00 -0.176365180E+02 -0.567557032E+02  0.594327907E+02 -0.187208101E+01  0.362699509E+00  0.139726624E+00  0.219023991E+02  0.585040003E-01  0.277910252E-02  0.264623694E-02  0.291492262E-02  0.252389435E-02  0.304627217E-02  0.997220897E+00  0.997084142E+00  0.997349552E+00  0.996950654E+00  0.997471691E+00
 0.264976501E+01  0.198158096E+00 -0.171883768E+02 -0.572793205E+02  0.598026826E+02 -0.186232649E+01  0.658998489E+00  0.654214099E-01  0.210317001E+02  0.268300008E-01  0.271144434E-02  0.258181015E-02  0.284397210E-02  0.246242062E-02  0.297215266E-02  0.997288556E+00  0.997155100E+00  0.997414091E+00  0.997024849E+00  0.997533267E+00
 0.264967050E+01  0.198455471E+00 -0.175058588E+02 -0.562564051E+02  0.589172149E+02 -0.187247803E+01  0.685199737E+00  0.827353895E-01  0.213283997E+02  0.406499989E-01  0.287695924E-02  0.273942039E-02  0.301754005E-02  0.261280848E-02  0.315347091E-02  0.997123041E+00  0.996981515E+00  0.997256205E+00  0.996843345E+00  0.997382628E+00
 0.265011891E+01  0.198554843E+00 -0.159940082E+02 -0.559161751E+02  0.581586359E+02 -0.184939288E+01  0.582401276E+00  0.142330810E+00  0.219724998E+02  0.619029999E-01  0.302888237E-02  0.288408921E-02  0.317685152E-02  0.275085338E-02  0.331989002E-02  0.996971118E+00  0.996822191E+00  0.997111280E+00  0.996676756E+00  0.997244354E+00
 0.265001467E+01  0.198665014E+00 -0.163449676E+02 -0.555370004E+02  0.578922825E+02 -0.185702269E+01  0.671899796E+00  0.266600158E-01  0.200135994E+02  0.138940001E-01  0.308458890E-02  0.293713605E-02  0.323526636E-02  0.280147267E-02  0.338090959E-02  0.996915411E+00  0.996763772E+00  0.997058139E+00  0.996615674E+00  0.997193651E+00
 0.264766611E+01  0.199375937E+00 -0.242574830E+02 -0.530829453E+02  0.583628697E+02 -0.199943401E+01  0.707000732E+00  0.125174195E+00  0.214741993E+02  0.406449996E-01  0.298701538E-02  0.284422124E-02  0.313294877E-02  0.271281032E-02  0.327402915E-02  0.997012985E+00  0.996866097E+00  0.997151219E+00  0.996722664E+00  0.997282460E+00
 0.264778735E+01  0.199256495E+00 -0.238494944E+02 -0.534942429E+02  0.585698933E+02 -0.199017951E+01  0.113789940E+01  0.226907935E-01  0.185002995E+02  0.432599990E-02  0.294531021E-02  0.280450747E-02  0.308921548E-02  0.267491479E-02  0.322834484E-02  0.997054690E+00  0.996909833E+00  0.997191003E+00  0.996768395E+00  0.997320419E+00
 0.264815082E+01  0.199232842E+00 -0.226246269E+02 -0.535772513E+02  0.581583665E+02 -0.197036126E+01  0.823598862E+00  0.827247575E-01  0.212329998E+02  0.329779983E-01  0.302893807E-02  0.288414225E-02  0.317690993E-02  0.275090400E-02  0.331995105E-02  0.996971062E+00  0.996822132E+00  0.997111227E+00  0.996676695E+00  0.997244304E+00
 0.264833624E+01  0.199219710E+00 -0.219997811E+02 -0.536232261E+02  0.579606827E+02 -0.196012117E+01  0.579601288E+00  0.699628741E-01  0.213099003E+02  0.325880013E-01  0.307016229E-02  0.292339822E-02  0.322013841E-02  0.278836345E-02  0.336510716E-02  0.996929838E+00  0.996778901E+00  0.997071901E+00  0.996631493E+00  0.997206782E+00
 0.264776395E+01  0.199583457E+00 -0.239266669E+02 -0.523698272E+02  0.575767678E+02 -0.199935597E+01  0.900300980E+00  0.283349693E+00  0.219344997E+02  0.695509985E-01  0.315224011E-02  0.300155751E-02  0.330620603E-02  0.286294696E-02  0.345501143E-02  0.996847760E+00  0.996692828E+00  0.996993603E+00  0.996541497E+00  0.997132075E+00
