      399.656      37.5964     0.150000
      399.656      21.7063     0.450000
      341.653      15.5457     0.750000
      320.331      12.7220      1.05000
      254.255      9.99579      1.35000
      221.531      8.43965      1.65000
      156.162      6.51809      1.95000
      126.852      5.46900      2.25000
      99.2378      4.54379      2.55000
      67.9434      3.55632      2.85000
      46.3149      2.79289      3.15000
      31.0621      2.18552      3.45000
      9.62003      1.16660      3.75000

