      119.184      2.39426       2.0462599
      119.918      2.39426       1.9976100
      124.339      2.39426       1.9328092
      124.400      2.39426       1.9703204
      110.905      2.39426       2.1569649
      122.778      2.39426       2.1316143
      124.603      2.39426       2.1880078
      119.453      2.39426       2.1172755
      122.262      2.39426       2.0212407
      113.280      2.39426       1.9257049
      132.363      2.39426       1.9070203
      111.354      2.39426       1.8185907
      123.509      2.39426       1.8922596
      119.586      2.39426       1.8103014
      113.478      2.39426       1.7211275
      116.246      2.39426       1.6160103
      121.784      2.39426       1.5883212
      114.367      2.39426       1.5775428
      121.013      2.39426       1.4884516
      116.697      2.39426       1.7544499
      111.109      2.39426       1.4644714
      110.530      2.39426       1.5697621
      129.996      2.39426       1.6361642
      117.482      2.39426       1.7472252
      114.862      2.39426       1.8492246
      121.006      2.39426       1.9510483
      114.105      2.39426       1.5158208
      131.266      2.39426       1.6757397
      121.384      2.39426       1.5927155
      127.952      2.39426       1.5035700
      119.624      2.39426       1.5513132
      113.538      2.39426       1.3342192
      129.990      2.39426       1.0812169
      120.547      2.39426       1.2000508
      119.392      2.39426       1.1357298
      112.902      2.39426       1.0316127
      124.667      2.39426      0.97633156
      115.633      2.39426      0.98902848
      131.051      2.39426      0.87160002
      109.591      2.39426       1.3679301
      122.924      2.39426       1.2497093
      126.775      2.39426       1.3959296
      127.378      2.39426       1.3495413
      115.403      2.39426       1.1425662
      116.194      2.39426       1.2541246
      115.301      2.39426       1.2389769
      119.753      2.39426       1.4892565
      123.664      2.39426       1.5850249
      120.505      2.39426       1.5419275
      114.032      2.39426       1.3226462
      122.779      2.39426       1.2412829
      116.547      2.39426       1.1617501
      119.972      2.39426       1.2662298
      119.499      2.39426       1.2415581
      124.684      2.39426       1.3573082
      123.710      2.39426       1.4187148
      116.310      2.39426       1.4121406
      122.329      2.39426       1.4562467
      119.523      2.39426       1.4453223
      115.115      2.39426       1.5011157
      118.740      2.39426       1.6253036
      122.460      2.39426       1.6590623
      112.608      2.39426       1.6993753
      123.028      2.39426       1.6894370
      123.475      2.39426       1.7950954
      123.749      2.39426       1.7363842
      108.930      2.39426       1.8111870
      118.358      2.39426       1.7680912
      103.169      2.39426       1.7004964
      105.704      2.39426       1.4192224
      107.078      2.39426       1.5781472
      109.090      2.39426       1.5182186
      113.065      2.39426       1.5099747
      123.226      2.39426       1.2389987
      122.893      2.39426       1.2474003
      116.813      2.39426       1.2374847
      114.323      2.39426       1.4976959
      116.943      2.39426       1.6747421
      129.267      2.39426       1.7905015
      112.787      2.39426       1.6388720
      113.839      2.39426       1.8365637
      112.476      2.39426       2.0087894
      107.005      2.39426       2.0070463
      105.496      2.39426       1.7877105
      115.697      2.39426       1.9438790
      118.346      2.39426       2.0675070
      108.432      2.39426       2.1517995
      116.953      2.39426       2.0809899
      118.279      2.39426       2.2046482
      109.108      2.39426       2.2291306
      115.021      2.39426       2.2380597
      112.889      2.39426       2.0758705
      125.875      2.39426       2.1527601
      121.915      2.39426       2.1467258
      116.855      2.39426       2.0517735
      109.934      2.39426       1.9767707
      111.478      2.39426       1.9323847
      121.417      2.39426       2.1082426
      111.894      2.39426       1.5724871
      112.657      2.39426       1.4679290
      118.169      2.39426       1.3802648
      113.575      2.39426       1.4040437
      124.229      2.39426       1.1797503
      109.400      2.39426       1.1021892
      123.728      2.39426       1.1843033
      116.289      2.39426       1.4209979
      107.964      2.39426       1.3394834
      115.783      2.39426      0.98590290
      123.654      2.39426       1.1325138
      117.554      2.39426       1.1710891
      104.910      2.39426       1.2696629
      119.010      2.39426       1.2718168
      105.752      2.39426       1.5365163
      105.158      2.39426       1.4593202
      118.454      2.39426       1.3517060
      118.382      2.39426       1.4633515
      121.212      2.39426       1.4089496
      112.725      2.39426       1.2201625
      112.611      2.39426       1.1113653
      117.844      2.39426       1.3330389
      117.462      2.39426       1.2685711
      111.366      2.39426       1.1272549
      113.521      2.39426      0.92419935
      110.570      2.39426      0.91674386
      106.890      2.39426       1.0055772
      114.448      2.39426       1.0941922
      111.412      2.39426       1.1023539
      124.862      2.39426       1.1363488
      113.984      2.39426       1.0369214
      112.034      2.39426       1.2021583
      116.791      2.39426       1.2081932
      123.050      2.39426       1.0961411
      113.495      2.39426       1.1369519
