      0.59571047     -0.81942973     0.247673     0.240053       2.0462599       32.578143
      0.64355761     -0.78306019    0.0645273     0.190164       1.9976100       33.175720
      0.64901462     -0.75394001     0.120110    0.0957662       1.9328092       43.162377
      0.67032669     -0.79521413     0.119859    0.0287385       1.9703204       45.490830
      0.63464335     -0.79812806     0.154074    0.0701974       2.1569649       31.860408
      0.63200779     -0.84526325    0.0846143    0.0111039       2.1316143       30.945219
      0.64126563     -0.79574565    0.0421768     0.103069       2.1880078       33.944090
      0.60589585     -0.85184889    0.0990366     0.150043       2.1172755       33.782292
      0.63788739     -0.82865226     0.172896    0.0254011       2.0212407       27.624009
      0.58795948     -0.81600040   0.00317011     0.187381       1.9257049       22.799098
      0.41876116     -0.79108649    0.0204251    0.0881141       1.9070203       21.785852
      0.61319611     -0.80268179    0.0965846    0.0824033       1.8185907       27.693178
      0.63315538     -0.82830317     0.134528    0.0736255       1.8922596       22.865391
      0.62134335     -0.83929973   0.00464451    0.0884802       1.8103014       21.616714
      0.61979635     -0.80073150    0.0866200    0.0756718       1.7211275       25.050669
      0.60831236     -0.85519651     0.183695     0.278432       1.6160103       22.866360
      0.60041484     -0.86669332     0.347626     0.129572       1.5883212       31.049465
      0.56666001     -0.86541287     0.158509    0.0237304       1.5775428       26.777020
      0.62113633     -0.77631143    0.0309273    0.0719773       1.4884516       35.602236
      0.57489445     -0.83459203     0.128163    0.0470114       1.7544499       36.138165
      0.60414530     -0.79208811    0.0749829    0.0989508       1.4644714       40.440061
      0.58864366     -0.79990414     0.173674    0.0506381       1.5697621       35.548115
      0.62568906     -0.83961439     0.219951    0.0156097       1.6361642       31.799918
      0.61338540     -0.78339548     0.279145    0.0549531       1.7472252       32.826290
      0.60060436     -0.80868682     0.210253    0.0419241       1.8492246       26.123724
      0.62134776     -0.80260782    0.0120921   0.00950397       1.9510483       30.184506
      0.60568975     -0.81264344    0.0265099    0.0234647       1.5158208       29.799553
      0.63677384     -0.83636567     0.259662    0.0885088       1.6757397       27.328140
      0.61755555     -0.79956452    0.0132821    0.0744277       1.5927155       27.648380
      0.62869490     -0.80457580     0.139318     0.114717       1.5035700       25.946262
      0.62637724     -0.77821887    0.0455584    0.0196657       1.5513132       27.718115
      0.58774954     -0.83576715    0.0972411    0.0301693       1.3342192       22.020549
      0.60310924     -0.81286009    0.0236466    0.0871359       1.0812169       17.488823
      0.60582127     -0.80828557     0.161079    0.0315382       1.2000508       14.698259
      0.60190751     -0.83970908    0.0220634    0.0401242       1.1357298       24.141285
      0.58223832     -0.81934138    0.0220897    0.0760803       1.0316127       20.925058
      0.59257159     -0.84218599     0.151631     0.151122      0.97633156       16.368874
      0.59544001     -0.82923778     0.131522   0.00595622      0.98902848       14.175999
      0.58490613     -0.84680746     0.106929     0.229373      0.87160002       25.657042
      0.57467787     -0.83384945     0.211071     0.184152       1.3679301       27.314377
      0.58776198     -0.86300535    0.0368374    0.0745289       1.2497093       29.089603
      0.66195124     -0.79752531     0.250126     0.189684       1.3959296       32.495352
      0.60669249     -0.87013369    0.0512859     0.101498       1.3495413       34.290122
      0.58754060     -0.80770344    0.0472542    0.0878534       1.1425662       30.609347
      0.60072180     -0.84261321    0.0709994    0.0302513       1.2541246       20.194606
      0.58339548     -0.83927927    0.0130076    0.0188191       1.2389769       24.313546
      0.59841057     -0.82859270    0.0607544    0.0673182       1.4892565       22.583002
      0.64262202     -0.80550972     0.119136    0.0617296       1.5850249       23.945532
      0.61174027     -0.83398853    0.0106307    0.0425470       1.5419275       23.959852
      0.56922862     -0.87164475   0.00307877    0.0579923       1.3226462       18.450689
      0.61631983     -0.85858535    0.0603682     0.206298       1.2412829       17.570275
      0.59499659     -0.82136023    0.0318854    0.0242703       1.1617501      0.61058156
